step,train_time,aggregate_time,elapsed time
0_1,20.215550899505615,0.012497663497924805,0.012630224227905273
0_2,0.13776636123657227,0.01396322250366211,0.014096736907958984
0_3,0.13100790977478027,0.012314558029174805,0.012441635131835938
0_4,0.13673782348632812,0.012340784072875977,0.012477636337280273
0_5,0.1398627758026123,0.012435674667358398,0.01257014274597168
0_6,0.13802623748779297,0.012706518173217773,0.012834787368774414
0_7,0.1418595314025879,0.012411355972290039,0.012541532516479492
0_8,0.13815903663635254,0.012429475784301758,0.01255488395690918
0_9,0.1327049732208252,0.012639760971069336,0.012768030166625977
0_10,0.13521218299865723,0.012204885482788086,0.012331247329711914
0_11,0.13268280029296875,0.012724876403808594,0.012848138809204102
0_12,0.14035749435424805,0.012283086776733398,0.012419700622558594
0_13,0.13843107223510742,0.012563943862915039,0.012691020965576172
0_14,0.13617396354675293,0.012412309646606445,0.012537002563476562
0_15,0.14052891731262207,0.01245880126953125,0.012589216232299805
0_16,0.14096498489379883,0.012722492218017578,0.01284480094909668
0_17,0.1356794834136963,0.012487411499023438,0.012615203857421875
0_18,0.13673090934753418,0.012242794036865234,0.012372016906738281
0_19,0.13778209686279297,0.01279759407043457,0.012937307357788086
0_20,0.13744473457336426,0.011993169784545898,0.012123584747314453
0_21,0.1357135772705078,0.012478828430175781,0.012607336044311523
0_22,0.1272742748260498,0.011842727661132812,0.011968851089477539
0_23,0.1312236785888672,0.012593507766723633,0.01272439956665039
0_24,0.13856768608093262,0.012425661087036133,0.012551546096801758
0_25,0.1463620662689209,0.012303590774536133,0.012430429458618164
0_26,0.13653969764709473,0.01229548454284668,0.012424945831298828
0_27,0.137709379196167,0.012417078018188477,0.01254892349243164
0_28,0.1347801685333252,0.013204097747802734,0.013332366943359375
0_29,0.13678693771362305,0.012366771697998047,0.012495756149291992
0_30,0.13590693473815918,0.012503623962402344,0.012632608413696289
0_31,0.12905287742614746,0.01249384880065918,0.012622356414794922
0_32,0.1269838809967041,0.012441158294677734,0.012570381164550781
0_33,0.12985897064208984,0.013202190399169922,0.013341426849365234
0_34,0.1261913776397705,0.012244939804077148,0.012373208999633789
0_35,0.12556982040405273,0.012162446975708008,0.012290000915527344
0_36,0.12648725509643555,0.012495040893554688,0.012625455856323242
0_37,0.12927579879760742,0.012344121932983398,0.012474775314331055
0_38,0.1303098201751709,0.012200117111206055,0.012331485748291016
0_39,0.12691617012023926,0.012381553649902344,0.012510061264038086
