step,train_time,aggregate_time,elapsed time
0_1,19.142560243606567,0.019716978073120117,0.019998788833618164
0_2,0.1643056869506836,0.013489007949829102,0.013628244400024414
0_3,0.18321514129638672,0.019228219985961914,0.019459009170532227
0_4,0.16402840614318848,0.019026994705200195,0.01933121681213379
0_5,0.4624154567718506,0.03815436363220215,0.03843951225280762
0_6,0.28061628341674805,0.0178375244140625,0.018005847930908203
0_7,0.17184019088745117,0.015043497085571289,0.015296220779418945
0_8,0.19460082054138184,0.01470041275024414,0.014842748641967773
0_9,0.15415430068969727,0.012849807739257812,0.012993097305297852
0_10,0.15845203399658203,0.016991138458251953,0.017140865325927734
0_11,0.17707133293151855,0.018799781799316406,0.01940751075744629
0_12,0.17875957489013672,0.01267695426940918,0.012813568115234375
0_13,0.23995566368103027,0.02305889129638672,0.023371219635009766
0_14,0.38433170318603516,0.017942428588867188,0.01810145378112793
0_15,0.3357110023498535,0.018807411193847656,0.01978135108947754
0_16,0.2791123390197754,0.015487909317016602,0.015628814697265625
0_17,0.17203474044799805,0.016497135162353516,0.016638517379760742
0_18,0.17299795150756836,0.01294851303100586,0.013096809387207031
0_19,0.16227269172668457,0.014196157455444336,0.014327287673950195
0_20,0.17093110084533691,0.013631105422973633,0.013868093490600586
0_21,0.19646835327148438,0.019693851470947266,0.019852161407470703
0_22,0.25821828842163086,0.017073869705200195,0.017244815826416016
0_23,0.17573332786560059,0.03732872009277344,0.04708504676818848
0_24,0.3648715019226074,0.01855635643005371,0.019196748733520508
0_25,0.28585147857666016,0.01726078987121582,0.017540931701660156
0_26,0.16623425483703613,0.01624274253845215,0.016384124755859375
0_27,0.1889941692352295,0.012291193008422852,0.012423276901245117
0_28,0.17173981666564941,0.013210773468017578,0.013344049453735352
0_29,0.16231489181518555,0.01873612403869629,0.019022703170776367
0_30,0.2635626792907715,0.016292333602905273,0.016552448272705078
0_31,0.29636192321777344,0.020995378494262695,0.021316051483154297
0_32,0.34713268280029297,0.03335070610046387,0.03361797332763672
0_33,0.19074058532714844,0.012718439102172852,0.012970209121704102
0_34,0.1684274673461914,0.01591801643371582,0.01605534553527832
0_35,0.20455408096313477,0.01816725730895996,0.0186767578125
0_36,0.25769710540771484,0.017990827560424805,0.01824355125427246
0_37,0.23044085502624512,0.04607391357421875,0.04622292518615723
0_38,0.2600409984588623,0.034561872482299805,0.03515791893005371
0_39,0.19103527069091797,0.02279210090637207,0.023630142211914062
0_40,0.5636000633239746,0.019539833068847656,0.019711971282958984
1_1,0.18510723114013672,0.014767885208129883,0.014912605285644531
1_2,0.19739222526550293,0.01238393783569336,0.012517213821411133
1_3,0.19758343696594238,0.01813793182373047,0.01861715316772461
1_4,0.18226170539855957,0.01828455924987793,0.01862192153930664
1_5,0.17215347290039062,0.012316465377807617,0.012450933456420898
1_6,0.18390846252441406,0.0166323184967041,0.016806840896606445
1_7,0.1907510757446289,0.017774105072021484,0.01792001724243164
1_8,0.20426583290100098,0.014159679412841797,0.014319419860839844
1_9,0.18851971626281738,0.02168130874633789,0.021903038024902344
1_10,0.2151014804840088,0.022712230682373047,0.023038148880004883
1_11,0.20643067359924316,0.015462875366210938,0.015874385833740234
1_12,0.17624664306640625,0.015836715698242188,0.016069412231445312
1_13,0.18030428886413574,0.01915717124938965,0.01933145523071289
1_14,0.17313098907470703,0.01392507553100586,0.014172077178955078
1_15,0.20321130752563477,0.013851642608642578,0.014086723327636719
1_16,0.19561386108398438,0.016274690628051758,0.016431570053100586
1_17,0.2176225185394287,0.022292375564575195,0.025075674057006836
1_18,0.19132328033447266,0.0216219425201416,0.02187323570251465
1_19,0.20238566398620605,0.03679347038269043,0.03709769248962402
1_20,0.306438684463501,0.023550987243652344,0.023748397827148438
1_21,0.16491246223449707,0.01565408706665039,0.015854835510253906
1_22,0.1670081615447998,0.013197660446166992,0.013458251953125
1_23,0.1751999855041504,0.012175559997558594,0.012305974960327148
1_24,0.18481826782226562,0.013419389724731445,0.013552188873291016
1_25,0.17598819732666016,0.018056392669677734,0.018235445022583008
1_26,0.17229199409484863,0.024574756622314453,0.0250399112701416
1_27,0.23687386512756348,0.01887655258178711,0.019492626190185547
1_28,0.2972593307495117,0.03910470008850098,0.03929615020751953
1_29,0.33454322814941406,0.015882253646850586,0.01624441146850586
1_30,0.18176865577697754,0.02469635009765625,0.02512073516845703
1_31,0.17513036727905273,0.0158541202545166,0.015990734100341797
1_32,0.16548991203308105,0.014544010162353516,0.014669179916381836
1_33,0.14841032028198242,0.014299392700195312,0.01443624496459961
1_34,0.15911102294921875,0.013097524642944336,0.0132293701171875
1_35,0.17113327980041504,0.01719355583190918,0.017403364181518555
1_36,0.23296308517456055,0.04279065132141113,0.0430908203125
1_37,0.38721442222595215,0.04239916801452637,0.04256916046142578
1_38,0.19939875602722168,0.016849994659423828,0.017014026641845703
1_39,0.18907737731933594,0.02015852928161621,0.020650625228881836
1_40,0.18010592460632324,0.016894102096557617,0.01717066764831543
2_1,0.18470001220703125,0.023457050323486328,0.023962974548339844
2_2,0.17988324165344238,0.01729416847229004,0.017599821090698242
2_3,0.16275739669799805,0.01793217658996582,0.018109560012817383
2_4,0.18603181838989258,0.016672849655151367,0.016817092895507812
2_5,0.21274614334106445,0.01205587387084961,0.012293338775634766
2_6,0.15392088890075684,0.017487525939941406,0.01764059066772461
2_7,0.19649481773376465,0.02525162696838379,0.025426149368286133
2_8,0.18355917930603027,0.02341008186340332,0.02368617057800293
2_9,0.15956377983093262,0.015389680862426758,0.01553201675415039
