step,train_loss,train_accuracy,test_loss,test_accuracy
0,2.1541287899017334,0.2318200021982193,2.065455436706543,0.2608
1,1.984126091003418,0.30028000473976135,1.962355613708496,0.3049
2,1.8676397800445557,0.34654000401496887,1.8646001815795898,0.3199
3,1.8141086101531982,0.36406001448631287,1.773698091506958,0.3793
4,1.734065055847168,0.3980399966239929,1.699337124824524,0.393
5,1.706669807434082,0.4053800106048584,1.8705792427062988,0.3395
6,1.6615159511566162,0.4229399859905243,1.607008457183838,0.4219
7,1.6190754175186157,0.43650001287460327,1.6404566764831543,0.4097
8,1.5915836095809937,0.4444800019264221,1.7096234560012817,0.3667
9,1.5942450761795044,0.44652000069618225,1.5751245021820068,0.4374
10,1.5570712089538574,0.45537999272346497,1.586310625076294,0.4402
11,1.5628936290740967,0.4573400020599365,1.4931954145431519,0.4559
12,1.5186198949813843,0.47293999791145325,1.6143953800201416,0.4293
13,1.4974210262298584,0.4790000021457672,1.4612306356430054,0.4731
14,1.516894817352295,0.4776400029659271,1.5620921850204468,0.4395
15,1.5074951648712158,0.47957998514175415,1.4512239694595337,0.4809
16,1.4795944690704346,0.48796001076698303,1.5243345499038696,0.4417
17,1.4452922344207764,0.4992400109767914,1.4427103996276855,0.4931
18,1.4383668899536133,0.5032399892807007,1.5629626512527466,0.453
19,1.412503957748413,0.5110999941825867,1.4088869094848633,0.4943
20,1.4448673725128174,0.5018799901008606,1.4379878044128418,0.4769
21,1.421631097793579,0.5150399804115295,1.3759591579437256,0.5129
22,1.3999162912368774,0.5168799757957458,1.3567513227462769,0.5221
23,1.3880560398101807,0.5240799784660339,1.3430119752883911,0.52
24,1.3557682037353516,0.5332800149917603,1.5205042362213135,0.4718
25,1.337208867073059,0.5416200160980225,1.3770651817321777,0.5139
26,1.3345407247543335,0.5435600280761719,1.356764554977417,0.5269
27,1.3030169010162354,0.5524600148200989,1.3300492763519287,0.5164
28,1.2865852117538452,0.5569999814033508,1.3931196928024292,0.4935
29,1.2862141132354736,0.5598000288009644,1.335667610168457,0.5213
30,1.2572314739227295,0.5694400072097778,1.2744770050048828,0.5492
31,1.2995645999908447,0.5545399785041809,1.24077308177948,0.5643
32,1.2633206844329834,0.5710800290107727,1.244697093963623,0.5633
33,1.237208604812622,0.578279972076416,1.278900146484375,0.5544
34,1.2349927425384521,0.5821599960327148,1.356953740119934,0.5118
35,1.2681277990341187,0.5667200088500977,1.2447288036346436,0.5653
36,1.2373576164245605,0.5778800249099731,1.2123357057571411,0.5736
37,1.2398580312728882,0.5756999850273132,1.228271484375,0.5691
38,1.206410527229309,0.5901200175285339,1.20895254611969,0.5741
39,1.2265509366989136,0.5836600065231323,1.2314637899398804,0.5621
40,1.212731957435608,0.5872600078582764,1.1763372421264648,0.5898
41,1.203317403793335,0.5894200205802917,1.1882390975952148,0.5874
42,1.1696442365646362,0.6024799942970276,1.260003685951233,0.5527
43,1.2053136825561523,0.5878199934959412,1.23748779296875,0.5683
44,1.1665822267532349,0.6037600040435791,1.2952522039413452,0.5378
45,1.1610286235809326,0.6065000295639038,1.167968511581421,0.5789
46,1.185455560684204,0.5992599725723267,1.1404427289962769,0.5991
47,1.1489681005477905,0.6094599962234497,1.176828384399414,0.5906
48,1.1519243717193604,0.6086400151252747,1.1350806951522827,0.6007
49,1.1201832294464111,0.620959997177124,1.1596790552139282,0.5986
50,1.1699092388153076,0.6004400253295898,1.210573673248291,0.5881
51,1.154157042503357,0.6129199862480164,1.2162963151931763,0.5778
52,1.133772611618042,0.6197199821472168,1.1096020936965942,0.6229
53,1.1159974336624146,0.6235399842262268,1.1594942808151245,0.5965
54,1.118446946144104,0.6266800165176392,1.1986308097839355,0.5869
55,1.0806400775909424,0.6375200152397156,1.0747191905975342,0.6219
56,1.108076572418213,0.6270599961280823,1.1122417449951172,0.6079
57,1.0974273681640625,0.6344000101089478,1.1320326328277588,0.5967
58,1.0846264362335205,0.6344599723815918,1.0686308145523071,0.6285
59,1.0809886455535889,0.6367999911308289,1.1178141832351685,0.6168
60,1.0604238510131836,0.6434999704360962,1.0803171396255493,0.6169
61,1.053989291191101,0.6488199830055237,1.131470799446106,0.602
62,1.0400561094284058,0.6523600220680237,1.0504611730575562,0.6368
63,1.0394420623779297,0.6495400071144104,1.1628283262252808,0.5812
64,1.0485408306121826,0.6469600200653076,1.1693663597106934,0.5951
65,1.0189847946166992,0.6570000052452087,1.108925223350525,0.6083
66,1.0340521335601807,0.6540200114250183,1.1009353399276733,0.601
67,0.9892501831054688,0.667959988117218,1.0538002252578735,0.6313
68,1.012773036956787,0.6591399908065796,1.1082134246826172,0.6238
69,0.9872766733169556,0.6695399880409241,1.0863498449325562,0.6202
70,1.007112741470337,0.6616600155830383,1.1749924421310425,0.5849
71,1.0317504405975342,0.6525400280952454,0.9704005122184753,0.6671
72,0.9960247874259949,0.6640200018882751,1.009965419769287,0.6515
73,0.9773133993148804,0.6727399826049805,1.1274585723876953,0.6108
74,0.9766014814376831,0.6775000095367432,1.1556706428527832,0.6003
75,0.990877628326416,0.6695600152015686,1.007345199584961,0.65
76,0.9730935096740723,0.6747999787330627,1.0156077146530151,0.6485
77,0.9597145318984985,0.678380012512207,1.0307954549789429,0.6409
78,0.9499632120132446,0.6856399774551392,1.016066074371338,0.6483
79,0.9437974095344543,0.6844000220298767,1.0828896760940552,0.6167
80,0.9780439138412476,0.6766999959945679,1.0741347074508667,0.6292
81,0.9716960191726685,0.6778799891471863,1.0978686809539795,0.6251
82,0.931989848613739,0.6901999711990356,1.0310271978378296,0.6506
83,0.9084858894348145,0.7009199857711792,1.3082746267318726,0.5501
84,0.9744585752487183,0.6798200011253357,1.0411434173583984,0.6391
85,0.9329943656921387,0.6909999847412109,0.988915741443634,0.6516
86,0.9250571131706238,0.6921200156211853,1.0319054126739502,0.6455
87,0.9133459329605103,0.6958400011062622,0.9769701957702637,0.6588
88,0.9181814193725586,0.6947399973869324,0.9985536932945251,0.6544
89,0.9041358828544617,0.702239990234375,0.9735791087150574,0.6632
90,0.9408478736877441,0.6864399909973145,0.9635435342788696,0.6619
91,0.8998664021492004,0.700659990310669,0.9414350390434265,0.6779
92,0.9061600565910339,0.7019799947738647,1.038944959640503,0.642
93,0.8942072987556458,0.7071200013160706,1.0350227355957031,0.6492
94,0.8877776265144348,0.7074999809265137,0.9636961221694946,0.6657
95,0.87315833568573,0.7120599746704102,1.0132603645324707,0.6495
96,0.8848236799240112,0.70906001329422,1.0175591707229614,0.6548
97,0.8664191961288452,0.7151600122451782,0.9836222529411316,0.6559
98,0.8837976455688477,0.7102599740028381,0.9389263391494751,0.677
99,0.8558553457260132,0.7179999947547913,0.8918296694755554,0.6924
100,0.8933982849121094,0.7051399946212769,0.9558044672012329,0.6734
101,0.8622854948043823,0.7142800092697144,1.0076195001602173,0.6614
102,0.8574529886245728,0.7183799743652344,1.1773192882537842,0.5931
103,0.864444375038147,0.7161999940872192,0.9169158339500427,0.6862
104,0.8712161779403687,0.7143200039863586,0.9967122077941895,0.6584
105,0.8346482515335083,0.7256199717521667,1.0672791004180908,0.6338
106,0.8399777412414551,0.7243000268936157,1.0060759782791138,0.6518
107,0.8322577476501465,0.7321400046348572,0.994361162185669,0.6547
108,0.8183013796806335,0.7328600287437439,0.9674392342567444,0.6672
109,0.8182328343391418,0.7304400205612183,0.9900870323181152,0.6593
110,0.7949716448783875,0.7377200126647949,0.9348437786102295,0.678
111,0.8325294256210327,0.7251600027084351,0.9430640339851379,0.6768
112,0.835320770740509,0.7263399958610535,1.0484437942504883,0.6378
113,0.7861474752426147,0.7415800094604492,0.927369236946106,0.6819
114,0.7888270616531372,0.7413600087165833,0.8927177786827087,0.6983
115,0.8263115882873535,0.7293199896812439,1.0574209690093994,0.6265
116,0.8398295640945435,0.728380024433136,1.0735902786254883,0.6299
117,0.8414179086685181,0.7263000011444092,0.9853622913360596,0.6588
118,0.8624447584152222,0.714680016040802,0.9936991930007935,0.6587
119,0.7682989835739136,0.7497000098228455,0.8784307837486267,0.6989
120,0.7731021642684937,0.747160017490387,1.0315173864364624,0.6564
121,0.7580137848854065,0.7524399757385254,0.8651154041290283,0.705
122,0.8120086789131165,0.7309200167655945,0.8521125912666321,0.7082
123,0.7666763067245483,0.7503399848937988,1.0009745359420776,0.6532
124,0.7893949747085571,0.743399977684021,0.8987759947776794,0.6932
125,0.7872129082679749,0.7455000281333923,0.9691784977912903,0.6749
126,0.7374991178512573,0.7606599926948547,1.0548304319381714,0.6414
127,0.7902158498764038,0.7445200085639954,0.9418671727180481,0.6721
128,0.7821921110153198,0.741919994354248,0.8944231271743774,0.6938
129,0.7444920539855957,0.7590399980545044,0.9649089574813843,0.6765
130,0.7485491037368774,0.7560200095176697,0.8891783356666565,0.6935
131,0.7603873014450073,0.7497400045394897,0.9626056551933289,0.6792
132,0.7299166917800903,0.7641000151634216,0.9614790081977844,0.6622
133,0.7662732005119324,0.7521200180053711,0.925426185131073,0.6844
134,0.750993013381958,0.7562999725341797,0.9277345538139343,0.6823
135,0.7223024368286133,0.7659599781036377,0.9061563611030579,0.6937
136,0.6940138339996338,0.7743200063705444,0.9533896446228027,0.6777
137,0.7527072429656982,0.7577400207519531,0.9574767351150513,0.6705
138,0.7207045555114746,0.7654200196266174,0.9582805633544922,0.6785
139,0.7180024981498718,0.7697799801826477,0.9080297946929932,0.6863
140,0.7246095538139343,0.7634999752044678,0.9122946262359619,0.6903
141,0.7385442852973938,0.7600200176239014,0.9079002141952515,0.6972
142,0.6944125294685364,0.7735599875450134,0.8421355485916138,0.7119
143,0.7017313838005066,0.7721800208091736,1.0572160482406616,0.6463
144,0.714745283126831,0.7676799893379211,0.9937193393707275,0.659
145,0.7045395970344543,0.7751200199127197,0.8495950102806091,0.713
146,0.686686098575592,0.7742999792098999,0.9608057737350464,0.6666
147,0.6982759237289429,0.7771599888801575,0.9231759905815125,0.6928
