step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,5.000872373580933,1685033472.797494,2.0425193309783936,0.01231837272644043,1.8802144527435303,0.7103188037872314,32.14189291000366
0_2,0.49840283393859863,1685033517.433242,1.9909207820892334,0.3254528045654297,2.2373838424682617,0.9267339706420898,49.571226596832275
0_3,0.44453978538513184,1685033567.7956684,1.9813644886016846,0.332629919052124,2.238236427307129,0.6294751167297363,37.01692271232605
0_4,0.4524514675140381,1685033605.738985,2.050499439239502,0.34337615966796875,2.3242413997650146,0.6561245918273926,32.7214457988739
0_5,0.43084049224853516,1685033638.9338045,1.9938669204711914,0.3313922882080078,2.236790180206299,0.6473805904388428,33.384526014328
0_6,0.43847060203552246,1685033672.8041468,1.98887038230896,0.3310060501098633,2.2410614490509033,0.6413228511810303,31.802874326705933
0_7,0.4440007209777832,1685033705.5051427,2.0489466190338135,0.344632625579834,2.3278961181640625,0.6549851894378662,32.31255483627319
0_8,0.4372134208679199,1685033738.3151958,2.0522189140319824,0.3459146022796631,2.3229269981384277,0.64678955078125,32.93339943885803
0_9,0.4422757625579834,1685033772.000626,1.9634778499603271,0.33209705352783203,2.235696792602539,0.635995626449585,31.739115953445435
0_10,0.4490072727203369,1685033804.231393,1.969975233078003,0.3344271183013916,2.2431447505950928,0.6369485855102539,31.483692407608032
0_11,0.44171762466430664,1685033836.2156513,1.9674503803253174,0.3311910629272461,2.2310450077056885,0.7005009651184082,30.956603288650513
0_12,0.4500155448913574,1685033867.6921334,1.972463607788086,0.3339717388153076,2.2435054779052734,0.6494157314300537,31.180894374847412
0_13,0.4454195499420166,1685033899.4648008,1.9617211818695068,0.3315916061401367,2.2371878623962402,0.6546657085418701,30.91114592552185
0_14,0.451934814453125,1685033931.204671,2.042147636413574,0.3448657989501953,2.3181705474853516,0.6710994243621826,31.57071876525879
0_15,0.45203328132629395,1685033963.4488459,2.0261058807373047,0.34444189071655273,2.316645383834839,0.6541578769683838,31.192808151245117
0_16,0.45098423957824707,1685033995.1057968,1.9570207595825195,0.33493518829345703,2.24334716796875,0.6702830791473389,32.5722336769104
0_17,0.45035433769226074,1685034028.708382,1.9627156257629395,0.3315601348876953,2.229194164276123,0.6581060886383057,41.15012168884277
0_18,0.4547157287597656,1685034070.7170815,1.9583778381347656,0.33437633514404297,2.2379837036132812,0.6676743030548096,30.788744926452637
0_19,0.4423253536224365,1685034101.790606,1.956322193145752,0.3336198329925537,2.228266477584839,0.6694183349609375,30.687029123306274
0_20,0.4391744136810303,1685034133.3701468,2.030384063720703,0.3444504737854004,2.3085432052612305,0.6641988754272461,30.992676734924316
0_21,0.44629502296447754,1685034164.5014033,1.9539742469787598,0.3350822925567627,2.235990524291992,0.6806550025939941,29.47762632369995
0_22,0.4554281234741211,1685034194.8259385,1.953052043914795,0.33289432525634766,2.2264225482940674,0.6658296585083008,29.65084457397461
