step,train_time,aggregate_time,elapsed time
0_1,3.029954433441162,0.011765718460083008,0.011891603469848633
0_2,0.1613786220550537,0.01617264747619629,0.016493558883666992
0_3,0.16626310348510742,0.020580291748046875,0.021346092224121094
0_4,0.13510441780090332,0.012425422668457031,0.012565851211547852
0_5,0.14977765083312988,0.012670755386352539,0.012816429138183594
0_6,0.15041565895080566,0.01189565658569336,0.012020111083984375
0_7,0.13964200019836426,0.01142740249633789,0.011554479598999023
0_8,0.13416314125061035,0.012967109680175781,0.013110160827636719
0_9,0.1463000774383545,0.012659788131713867,0.01279449462890625
0_10,0.14536714553833008,0.011310100555419922,0.01143956184387207
0_11,0.1354355812072754,0.011650323867797852,0.011780977249145508
0_12,0.1325702667236328,0.01128697395324707,0.011416196823120117
0_13,0.143829345703125,0.011452198028564453,0.011580228805541992
0_14,0.13465547561645508,0.01394510269165039,0.014086723327636719
0_15,0.15604281425476074,0.015851736068725586,0.016361713409423828
0_16,0.17863941192626953,0.012711048126220703,0.012843847274780273
0_17,0.16262555122375488,0.012726783752441406,0.012860774993896484
0_18,0.1431279182434082,0.012482643127441406,0.012615442276000977
0_19,0.1416459083557129,0.011322736740112305,0.011452674865722656
0_20,0.13851642608642578,0.011677980422973633,0.011808633804321289
0_21,0.13860511779785156,0.011478424072265625,0.011629104614257812
0_22,0.13551855087280273,0.012235641479492188,0.012375593185424805
0_23,0.15196442604064941,0.012143135070800781,0.012273550033569336
0_24,0.141282320022583,0.011550664901733398,0.011676549911499023
0_25,0.13978123664855957,0.011333465576171875,0.011467695236206055
0_26,0.1359114646911621,0.014428377151489258,0.014562606811523438
0_27,0.15477967262268066,0.017034053802490234,0.01742410659790039
0_28,0.16092824935913086,0.01764535903930664,0.018392324447631836
0_29,0.14274358749389648,0.027176856994628906,0.0273284912109375
0_30,0.15442633628845215,0.015996694564819336,0.01688861846923828
0_31,0.1367039680480957,0.011678218841552734,0.011801004409790039
0_32,0.12466192245483398,0.012046337127685547,0.012180089950561523
0_33,0.12484359741210938,0.013574600219726562,0.01370096206665039
0_34,0.13224244117736816,0.011685848236083984,0.011814594268798828
0_35,0.12790894508361816,0.011844873428344727,0.011975765228271484
0_36,0.13048028945922852,0.014098167419433594,0.014230728149414062
0_37,0.14014124870300293,0.013041019439697266,0.01318502426147461
0_38,0.13870501518249512,0.011419534683227539,0.011548042297363281
0_39,0.1246938705444336,0.012981176376342773,0.013120651245117188
0_40,0.2030484676361084,0.014154195785522461,0.014620304107666016
1_1,0.13725996017456055,0.014040470123291016,0.014262914657592773
1_2,0.1513209342956543,0.01267242431640625,0.012827873229980469
1_3,0.14195585250854492,0.011718273162841797,0.01184535026550293
1_4,0.143798828125,0.011716842651367188,0.011848211288452148
1_5,0.14098834991455078,0.01121830940246582,0.011342763900756836
1_6,0.13950228691101074,0.011518001556396484,0.011646270751953125
1_7,0.1445326805114746,0.011453390121459961,0.01158905029296875
1_8,0.14670324325561523,0.013297557830810547,0.013490438461303711
1_9,0.1594405174255371,0.021221399307250977,0.02246570587158203
1_10,0.15349745750427246,0.019706010818481445,0.0198974609375
1_11,0.14245009422302246,0.013126134872436523,0.013367414474487305
1_12,0.15408658981323242,0.012264728546142578,0.012418508529663086
1_13,0.14071154594421387,0.011426448822021484,0.011559486389160156
1_14,0.14031052589416504,0.01244497299194336,0.012574911117553711
1_15,0.1548633575439453,0.01251077651977539,0.012645721435546875
1_16,0.1389472484588623,0.011310338973999023,0.011442899703979492
1_17,0.146345853805542,0.012463808059692383,0.012586832046508789
1_18,0.13432765007019043,0.01392054557800293,0.014060735702514648
1_19,0.17280793190002441,0.0143280029296875,0.014472246170043945
1_20,0.16224026679992676,0.011147260665893555,0.011279106140136719
1_21,0.14686131477355957,0.01546025276184082,0.015651464462280273
1_22,0.17134380340576172,0.016541242599487305,0.017089128494262695
1_23,0.14588093757629395,0.011247634887695312,0.011378049850463867
1_24,0.14332079887390137,0.011551856994628906,0.01168203353881836
1_25,0.13605594635009766,0.011483430862426758,0.011609554290771484
1_26,0.13506007194519043,0.012091398239135742,0.012219905853271484
1_27,0.14510416984558105,0.011507034301757812,0.011633634567260742
1_28,0.14508056640625,0.012723922729492188,0.012859582901000977
1_29,0.15228605270385742,0.012516021728515625,0.012647390365600586
1_30,0.14122295379638672,0.01357579231262207,0.013711214065551758
1_31,0.14869046211242676,0.018092870712280273,0.019078493118286133
1_32,0.15086698532104492,0.012628555297851562,0.013025045394897461
1_33,0.12920260429382324,0.012349843978881836,0.01248621940612793
1_34,0.1421055793762207,0.014100313186645508,0.014245033264160156
1_35,0.15670347213745117,0.012461662292480469,0.012588024139404297
1_36,0.13525032997131348,0.011416196823120117,0.011560678482055664
1_37,0.12895536422729492,0.011016368865966797,0.011146068572998047
1_38,0.12905502319335938,0.011327981948852539,0.011469841003417969
1_39,0.12801671028137207,0.012964487075805664,0.013090372085571289
1_40,0.11776614189147949,0.011668920516967773,0.011803865432739258
2_1,0.12787961959838867,0.011347055435180664,0.011477470397949219
2_2,0.1405346393585205,0.011558294296264648,0.01168513298034668
2_3,0.14095616340637207,0.011055707931518555,0.011184215545654297
2_4,0.13408827781677246,0.011438608169555664,0.011567354202270508
2_5,0.14442801475524902,0.012771368026733398,0.012906074523925781
2_6,0.17878985404968262,0.01648855209350586,0.017085552215576172
2_7,0.16055822372436523,0.015460729598999023,0.016192913055419922
2_8,0.13107013702392578,0.012694120407104492,0.012831687927246094
2_9,0.14985299110412598,0.012564659118652344,0.012695789337158203
2_10,0.16240930557250977,0.01135706901550293,0.011487722396850586
2_11,0.13642644882202148,0.011301517486572266,0.011432409286499023
2_12,0.14839577674865723,0.014816522598266602,0.015004873275756836
2_13,0.15214014053344727,0.01502227783203125,0.015186309814453125
2_14,0.136033296585083,0.011655330657958984,0.011783361434936523
2_15,0.13986945152282715,0.011214733123779297,0.011343240737915039
2_16,0.12941980361938477,0.011364936828613281,0.011494874954223633
