step,train_time,aggregate_time,elapsed time
0_1,5.722284317016602,0.1611180305480957,0.16127395629882812
0_2,0.5050947666168213,0.13363885879516602,0.13377618789672852
0_3,1.5661239624023438,0.13585400581359863,0.13599681854248047
1_1,0.47927403450012207,0.14424347877502441,0.1443774700164795
1_2,0.4676182270050049,0.13353848457336426,0.13367557525634766
1_3,0.40076565742492676,0.139617919921875,0.1397697925567627
2_1,0.4797680377960205,0.137404203414917,0.13766980171203613
2_2,0.4680607318878174,0.13508081436157227,0.13536381721496582
2_3,0.40795183181762695,0.13364672660827637,0.1337873935699463
3_1,0.3765134811401367,0.12964558601379395,0.1297750473022461
