step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
0_71,0.23541808128356934,3.396791934967041,1.1195590496063232,1.1831920146942139,5.700355529785156
0_72,0.2340245246887207,3.2855961322784424,1.0931510925292969,1.1907563209533691,5.570061445236206
0_73,0.24353528022766113,3.3143792152404785,1.0957720279693604,1.1921849250793457,5.602890491485596
0_74,0.2317366600036621,3.53216552734375,1.0954484939575195,1.1900124549865723,5.818399429321289
0_75,0.24050259590148926,3.340705394744873,1.114121675491333,1.3208625316619873,5.776232719421387
0_76,0.244920015335083,3.319243907928467,1.2915074825286865,1.1930572986602783,5.804640769958496
0_77,0.2378244400024414,3.350123643875122,1.32149338722229,1.1956517696380615,5.867804288864136
0_78,0.23618030548095703,3.4362876415252686,1.2311475276947021,1.1993446350097656,5.86785101890564
0_79,0.24596023559570312,3.3463380336761475,1.0861127376556396,1.1914856433868408,5.624699115753174
0_80,0.23664546012878418,3.300642728805542,1.123509407043457,1.199171543121338,5.623869180679321
0_81,0.23631000518798828,3.342071294784546,1.094609260559082,1.1850066184997559,5.622536897659302
0_82,0.23997998237609863,3.3462984561920166,1.186004400253296,1.1916162967681885,5.724636793136597
0_83,0.23729205131530762,3.255753517150879,1.0922341346740723,1.1784882545471191,5.5271618366241455
0_84,0.2339029312133789,3.310779571533203,1.0875675678253174,1.197852373123169,5.596868515014648
0_85,0.23777294158935547,3.3431334495544434,1.261657953262329,1.1903636455535889,5.795693874359131
0_86,0.23861169815063477,3.3625752925872803,1.3088383674621582,1.2027361392974854,5.87469220161438
0_87,0.2411649227142334,3.3874216079711914,1.3214848041534424,1.199418544769287,5.908874034881592
0_88,0.23767352104187012,3.3746237754821777,1.3148620128631592,1.2068984508514404,5.897191762924194
0_89,0.23657560348510742,3.3743457794189453,1.1122326850891113,1.1979081630706787,5.685197830200195
0_90,0.24938607215881348,3.35886812210083,1.090824842453003,1.203071117401123,5.653302192687988
0_91,0.2414407730102539,3.344979763031006,1.2638120651245117,1.1933763027191162,5.8027284145355225
0_92,0.2346820831298828,3.4093570709228516,1.1025991439819336,1.2207906246185303,5.733598947525024
0_93,0.2437729835510254,3.3121254444122314,1.104029893875122,1.1999790668487549,5.616863965988159
0_94,0.24094700813293457,3.3632006645202637,1.0961947441101074,1.2079520225524902,5.668100595474243
0_95,0.23723340034484863,3.3619771003723145,1.1120305061340332,1.2049448490142822,5.67951512336731
0_96,0.23334860801696777,3.3416240215301514,1.0950207710266113,1.2145025730133057,5.651681900024414
