step,train_loss,train_accuracy,test_loss,test_accuracy
0,0.7858604788780212,0.7396500110626221,0.5286973714828491,0.8167
1,0.45650380849838257,0.8443666696548462,0.4525606036186218,0.8423
2,0.4075717628002167,0.8595499992370605,0.4256514608860016,0.8494
3,0.37647294998168945,0.8699666857719421,0.4082714915275574,0.8546
4,0.3519372045993805,0.8779500126838684,0.38871893286705017,0.8667
5,0.34040144085884094,0.8820333480834961,0.3741932213306427,0.868
6,0.3211090564727783,0.8879500031471252,0.37040975689888,0.8699
7,0.3149558901786804,0.8884333372116089,0.36689093708992004,0.872
8,0.3048588037490845,0.8928666710853577,0.36915522813796997,0.8701
9,0.29854410886764526,0.8941500186920166,0.3616976737976074,0.8713
10,0.28901994228363037,0.8981000185012817,0.3563590943813324,0.8729
11,0.2795509397983551,0.8999333381652832,0.354295551776886,0.8749
12,0.27566036581993103,0.902899980545044,0.3432809114456177,0.8783
13,0.26515820622444153,0.9075833559036255,0.3528193235397339,0.8734
14,0.26388421654701233,0.9077666401863098,0.3504196107387543,0.8741
15,0.25587964057922363,0.9115333557128906,0.3462962806224823,0.8762
16,0.24948547780513763,0.9125499725341797,0.3391358554363251,0.8792
17,0.24508799612522125,0.9143499732017517,0.34087613224983215,0.878
18,0.24007248878479004,0.9161999821662903,0.3425929546356201,0.8777
19,0.23820726573467255,0.9168999791145325,0.34417924284935,0.8773
20,0.2296171635389328,0.9197166562080383,0.3451728820800781,0.8787
21,0.2295905202627182,0.920366644859314,0.3543529212474823,0.8761
22,0.22362467646598816,0.9210833311080933,0.3448973000049591,0.8787
23,0.2172824740409851,0.9246333241462708,0.3488108515739441,0.8769
24,0.2170509546995163,0.9251499772071838,0.34862592816352844,0.8805
25,0.21353237330913544,0.9264666438102722,0.3410818874835968,0.8823
26,0.20253154635429382,0.9302499890327454,0.35000547766685486,0.8801
27,0.201262965798378,0.930649995803833,0.3584568500518799,0.8793
28,0.20075483620166779,0.9299833178520203,0.3517726957798004,0.8786
29,0.19819025695323944,0.9312999844551086,0.3540331721305847,0.8821
30,0.1931440830230713,0.933650016784668,0.35276857018470764,0.8811
31,0.19528155028820038,0.9325833320617676,0.36465609073638916,0.8796
32,0.19461895525455475,0.9326666593551636,0.3566676080226898,0.8827
33,0.19013537466526031,0.9348499774932861,0.3582124412059784,0.8801
34,0.18291980028152466,0.9369333386421204,0.3568715453147888,0.8811
35,0.18462151288986206,0.9373499751091003,0.36078551411628723,0.8803
36,0.1793246567249298,0.9386833310127258,0.35951581597328186,0.8818
37,0.17942771315574646,0.9376999735832214,0.3673884868621826,0.8774
38,0.17622746527194977,0.9402833580970764,0.36606791615486145,0.8815
39,0.175378680229187,0.9401166439056396,0.37224555015563965,0.8829
40,0.17703920602798462,0.9401833415031433,0.37263715267181396,0.8805
41,0.16915342211723328,0.942799985408783,0.3750830590724945,0.8812
42,0.16590271890163422,0.9438333511352539,0.3823813199996948,0.88
43,0.16587553918361664,0.9438333511352539,0.39087554812431335,0.879
44,0.16722290217876434,0.9440500140190125,0.38539281487464905,0.8799
45,0.1675046682357788,0.9433666467666626,0.40053096413612366,0.8786
46,0.16521185636520386,0.9437333345413208,0.3951184153556824,0.8834
47,0.1600516438484192,0.9467666745185852,0.4070793092250824,0.8766
48,0.159679114818573,0.9473833441734314,0.39629656076431274,0.8803
49,0.15236309170722961,0.9481833577156067,0.3876446783542633,0.8851
