0,0.7565479874610901,0.753516674041748,0.518082320690155,0.8189
1,0.46850594878196716,0.8388333320617676,0.4580066502094269,0.839
2,0.4147967994213104,0.8577333092689514,0.42974740266799927,0.8466
3,0.3856305181980133,0.8676333427429199,0.42027509212493896,0.8517
4,0.36823487281799316,0.8736166954040527,0.4086742699146271,0.8564
5,0.3425605893135071,0.8801500201225281,0.3931540548801422,0.8619
6,0.3225255608558655,0.8875499963760376,0.3665311336517334,0.869
7,0.31517624855041504,0.8893333077430725,0.3698432743549347,0.8672
8,0.3034476935863495,0.8937166929244995,0.3548295497894287,0.8735
9,0.28940215706825256,0.8980000019073486,0.3657417893409729,0.8696
10,0.28437623381614685,0.8995500206947327,0.3534766733646393,0.8744
11,0.2759789526462555,0.902816653251648,0.3484061658382416,0.8761
12,0.26866647601127625,0.9050666689872742,0.34933263063430786,0.876
13,0.26155993342399597,0.9079999923706055,0.34873759746551514,0.8746
14,0.254522442817688,0.90993332862854,0.3421728014945984,0.8773
15,0.2515529990196228,0.9102500081062317,0.348341703414917,0.8764
16,0.25021854043006897,0.9107999801635742,0.3538742959499359,0.8753
17,0.24079568684101105,0.9156666398048401,0.3640563189983368,0.8735
18,0.2437940388917923,0.9146166443824768,0.3437586724758148,0.8788
19,0.23650315403938293,0.9169333577156067,0.359651118516922,0.8754
20,0.2332451045513153,0.9172166585922241,0.35528916120529175,0.8739
21,0.2301233559846878,0.9181833267211914,0.36641639471054077,0.8741
22,0.22731062769889832,0.9202166795730591,0.3699144423007965,0.873
23,0.22471047937870026,0.9205166697502136,0.36455249786376953,0.8739
24,0.21760210394859314,0.9236833453178406,0.358477920293808,0.877
25,0.21216772496700287,0.9252499938011169,0.3541419804096222,0.879
26,0.21414844691753387,0.9241166710853577,0.3592691719532013,0.8756
27,0.21316102147102356,0.9250166416168213,0.352904349565506,0.8795
28,0.2054031491279602,0.927299976348877,0.35449686646461487,0.8808
29,0.2026526927947998,0.9279333353042603,0.3529142141342163,0.8805
30,0.20099082589149475,0.9302833080291748,0.35781362652778625,0.8784
31,0.19534426927566528,0.932033360004425,0.36067068576812744,0.88
32,0.1924837827682495,0.9322666525840759,0.3716859221458435,0.8804
33,0.18848548829555511,0.9347833395004272,0.37000325322151184,0.8773
34,0.19159451127052307,0.9330666661262512,0.3755396008491516,0.8777
35,0.18810807168483734,0.9347500205039978,0.3659760057926178,0.8825
36,0.181576207280159,0.9366333484649658,0.3781399428844452,0.878
37,0.18038193881511688,0.9377333521842957,0.37095344066619873,0.8814
38,0.18021045625209808,0.9365333318710327,0.38413169980049133,0.8788
39,0.17713208496570587,0.9386000037193298,0.3786585032939911,0.883
40,0.18021096289157867,0.9380000233650208,0.36882543563842773,0.8847
41,0.17164494097232819,0.940500020980835,0.3820798993110657,0.8819
42,0.17386679351329803,0.9390333294868469,0.38896697759628296,0.8761
43,0.16451135277748108,0.942633330821991,0.3837226927280426,0.8828
44,0.16473917663097382,0.9433833360671997,0.3875189423561096,0.881
45,0.15955975651741028,0.9447833299636841,0.38884925842285156,0.8825
46,0.16249899566173553,0.9435333609580994,0.41484907269477844,0.8747
47,0.16050496697425842,0.9451000094413757,0.40396326780319214,0.878
48,0.15800228714942932,0.9454333186149597,0.40080517530441284,0.8813
49,0.15278735756874084,0.9480666518211365,0.40626370906829834,0.879
