step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
0,0.6937277913093567,0.0,1.3293912451600735e-05,0.12979590609964523,2.6579344659659232e-05,1.3369841914979663e-05,0.16657048847907588
1,0.6930425763130188,0.0,0.0,0.1298703247583394,0.0,0.0,0.16666133578160214
2,0.6929605603218079,0.0,0.0,0.13058917925864563,0.0,0.0,0.16666462075697366
3,0.6928787231445312,0.0,0.0,0.06012002097343577,0.0,0.0,0.08333242706874315
4,0.6928405165672302,0.0,0.0,0.1225829773464916,0.0,0.0,0.1666655720293118
