step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,15.873076438903809,1687267416.8103244,0.10997939109802246,0.00010275840759277344,0.12894511222839355,0.03263378143310547,6.7076170444488525
0_2,0.17109036445617676,1687267425.3017015,0.1326451301574707,0.02004265785217285,0.12296223640441895,0.016554832458496094,6.405243158340454
0_3,0.17764902114868164,1687267431.9456236,0.11628365516662598,0.019551515579223633,0.12254595756530762,0.02758479118347168,6.498391151428223
0_4,0.26405835151672363,1687267438.8945725,0.2013869285583496,0.02248382568359375,0.14011263847351074,0.016063451766967773,6.3606438636779785
0_5,0.1757349967956543,1687267445.5493333,0.12604069709777832,0.020187854766845703,0.1280364990234375,0.01894068717956543,6.35346245765686
0_6,0.15678715705871582,1687267452.1789763,0.15888047218322754,0.019349336624145508,0.1219644546508789,0.01686263084411621,6.850771903991699
0_7,0.14098668098449707,1687267459.252915,0.13639307022094727,0.023682832717895508,0.12543606758117676,0.0221097469329834,7.317266941070557
0_8,0.24352741241455078,1687267466.947033,0.11180353164672852,0.020146608352661133,0.12522315979003906,0.01657557487487793,6.757408142089844
0_9,0.14300036430358887,1687267473.9564395,0.13321208953857422,0.019621849060058594,0.1220238208770752,0.028870344161987305,6.756469249725342
0_10,0.23017215728759766,1687267481.125695,0.14881229400634766,0.02125835418701172,0.13292646408081055,0.02073073387145996,6.375896215438843
0_11,0.18172502517700195,1687267487.7993279,0.18531084060668945,0.021399497985839844,0.12418174743652344,0.017261743545532227,6.781050205230713
0_12,0.13903236389160156,1687267494.8051395,0.10767698287963867,0.01940631866455078,0.11980199813842773,0.017179250717163086,6.703637361526489
0_13,0.17260122299194336,1687267501.8406425,0.10759878158569336,0.020189285278320312,0.16937947273254395,0.02273082733154297,6.647168397903442
0_14,0.16362309455871582,1687267508.7325687,0.17125701904296875,0.03196406364440918,0.12247729301452637,0.018774032592773438,6.456655740737915
0_15,0.1534106731414795,1687267515.4424136,0.10706043243408203,0.0193634033203125,0.11930322647094727,0.018349170684814453,6.676168203353882
0_16,0.17412543296813965,1687267522.3972552,0.1082315444946289,0.019306421279907227,0.11942577362060547,0.020901203155517578,6.517672777175903
0_17,0.14989137649536133,1687267529.2393513,0.10913372039794922,0.019339561462402344,0.12908077239990234,0.04668474197387695,6.565985202789307
0_18,0.1831197738647461,1687267536.0875082,0.15123605728149414,0.03346991539001465,0.12334656715393066,0.019483327865600586,6.663310766220093
0_19,0.15681815147399902,1687267543.0188484,0.17443513870239258,0.019468069076538086,0.11942481994628906,0.0198824405670166,6.789201974868774
0_20,0.15355992317199707,1687267550.0366814,0.10724854469299316,0.019257307052612305,0.12374067306518555,0.017450571060180664,6.868537187576294
0_21,0.16315102577209473,1687267557.230412,0.1271343231201172,0.020254850387573242,0.12166118621826172,0.014064311981201172,6.7069926261901855
0_22,0.1543443202972412,1687267564.174116,0.11622881889343262,0.019273996353149414,0.11874723434448242,0.03747081756591797,6.58068060874939
0_23,0.17599034309387207,1687267571.030905,0.10679888725280762,0.019155263900756836,0.1236264705657959,0.047544240951538086,6.785292387008667
0_24,0.3040430545806885,1687267578.2913702,0.12692761421203613,0.020020723342895508,0.12854599952697754,0.02033376693725586,6.559988260269165
0_25,0.1681811809539795,1687267585.0928748,0.1252613067626953,0.019122838973999023,0.11891889572143555,0.015893220901489258,6.624849557876587
0_26,0.14094018936157227,1687267591.9606385,0.11512351036071777,0.019096851348876953,0.12173843383789062,0.03434610366821289,6.65481424331665
0_27,0.21420574188232422,1687267599.088969,0.20109105110168457,0.029830217361450195,0.12174367904663086,0.02742457389831543,6.840730905532837
0_28,0.2945218086242676,1687267606.2658017,0.11043429374694824,0.0202944278717041,0.1177220344543457,0.03086113929748535,6.624780178070068
0_29,0.1976487636566162,1687267613.1855795,0.13637924194335938,0.02116227149963379,0.12326860427856445,0.015603303909301758,6.721430063247681
0_30,0.22106146812438965,1687267620.4021053,0.18285679817199707,0.031407833099365234,0.17046809196472168,0.015396356582641602,6.599026679992676
0_31,0.1499018669128418,1687267627.1756735,0.10765647888183594,0.018978357315063477,0.11983823776245117,0.013873815536499023,7.1732611656188965
0_32,0.14274096488952637,1687267634.9076471,0.1468486785888672,0.019548416137695312,0.16798090934753418,0.03179526329040527,7.099442958831787
0_33,0.20456409454345703,1687267642.0391805,0.10953593254089355,0.021272659301757812,0.1376481056213379,0.03484821319580078,6.358471632003784
0_34,0.15054845809936523,1687267648.6589797,0.1118764877319336,0.019456863403320312,0.12006020545959473,0.029309511184692383,6.615936040878296
0_35,0.14026141166687012,1687267655.511054,0.11371207237243652,0.026884794235229492,0.13196730613708496,0.026769638061523438,6.579328298568726
