step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,0.6706392765045166,0.28890275955200195,4.230081796646118,0.0002429485321044922,0.2835686206817627,0.024571657180786133,5.566143274307251
0_2,0.05498003959655762,0.2877054214477539,2.312788724899292,0.0001735687255859375,0.20271778106689453,0.020783662796020508,2.8309733867645264
0_3,0.06386041641235352,0.2899019718170166,2.6004111766815186,0.00020575523376464844,0.21274971961975098,0.021275997161865234,3.132387161254883
0_4,0.08726382255554199,0.31546950340270996,2.741034984588623,0.00020241737365722656,0.2298593521118164,0.02330470085144043,3.3206257820129395
0_5,0.07805871963500977,0.29532647132873535,2.8271801471710205,0.00018787384033203125,0.19992923736572266,0.021744251251220703,3.3497753143310547
0_6,0.052527427673339844,0.2800745964050293,3.005121946334839,0.0001735687255859375,0.30158257484436035,0.01989912986755371,3.6122543811798096
0_7,0.10147881507873535,0.37441205978393555,2.267366647720337,0.00018453598022460938,0.18201899528503418,0.02883291244506836,2.860170602798462
0_8,0.07175898551940918,0.443340539932251,3.0041747093200684,0.0002129077911376953,0.2523810863494873,0.019507646560668945,3.72481369972229
0_9,0.05707263946533203,0.27886414527893066,2.623628616333008,0.0002911090850830078,0.23292970657348633,0.020819425582885742,3.1679255962371826
0_10,0.12694835662841797,0.34853649139404297,2.3464252948760986,0.00016617774963378906,0.1709909439086914,0.019348859786987305,2.889859914779663
0_11,0.05334758758544922,0.2638087272644043,2.6085901260375977,0.00019502639770507812,0.2776641845703125,0.03415322303771973,3.19394588470459
0_12,0.13136672973632812,0.2719690799713135,2.7320384979248047,0.0002155303955078125,0.21935510635375977,0.021799564361572266,3.2503435611724854
0_13,0.0616459846496582,0.28531312942504883,2.6799731254577637,0.00018715858459472656,0.2812159061431885,0.019433021545410156,3.2707772254943848
0_14,0.05280280113220215,0.2605562210083008,2.742471218109131,0.00017118453979492188,0.20894885063171387,0.02007770538330078,3.2376701831817627
0_15,0.0571904182434082,0.2897012233734131,2.713388204574585,0.00018668174743652344,0.21958661079406738,0.0196382999420166,3.2474772930145264
