step,train_time,aggregate_time,elapsed time
0_1,2.883164405822754,0.012485980987548828,0.01273488998413086
0_2,0.142836332321167,0.012331962585449219,0.012658834457397461
0_3,0.14662933349609375,0.012254953384399414,0.012389421463012695
0_4,0.12902522087097168,0.015253543853759766,0.015493154525756836
0_5,0.13799715042114258,0.012315750122070312,0.012810468673706055
0_6,0.12883234024047852,0.012178182601928711,0.012584924697875977
0_7,0.13268089294433594,0.012121200561523438,0.012352466583251953
0_8,0.134490966796875,0.012555122375488281,0.012852907180786133
0_9,0.1335434913635254,0.012167692184448242,0.012598037719726562
0_10,0.13017535209655762,0.012129783630371094,0.012540102005004883
0_11,0.13022661209106445,0.013573646545410156,0.01383066177368164
0_12,0.14155364036560059,0.012730598449707031,0.012868642807006836
0_13,0.14076590538024902,0.012644767761230469,0.013053417205810547
0_14,0.1328296661376953,0.012601137161254883,0.012988090515136719
0_15,0.1432640552520752,0.012341976165771484,0.01275181770324707
0_16,0.14121699333190918,0.012363910675048828,0.012496471405029297
0_17,0.1309652328491211,0.012682676315307617,0.012905120849609375
0_18,0.1316375732421875,0.01256251335144043,0.01294851303100586
0_19,0.135725736618042,0.01230478286743164,0.012439727783203125
0_20,0.14709162712097168,0.012176990509033203,0.012310028076171875
0_21,0.1380770206451416,0.013086080551147461,0.01337575912475586
0_22,0.13638806343078613,0.012569665908813477,0.012801408767700195
0_23,0.14965510368347168,0.012404441833496094,0.012819528579711914
0_24,0.1324169635772705,0.01205897331237793,0.012541770935058594
0_25,0.13100576400756836,0.012581110000610352,0.012976646423339844
0_26,0.1311330795288086,0.01236724853515625,0.012502670288085938
0_27,0.14469051361083984,0.012492895126342773,0.012628555297851562
0_28,0.1297602653503418,0.013002157211303711,0.01342010498046875
0_29,0.13509511947631836,0.012425422668457031,0.012880802154541016
0_30,0.14022207260131836,0.012587547302246094,0.012717247009277344
0_31,0.12807154655456543,0.012533426284790039,0.01266789436340332
0_32,0.12469220161437988,0.012105941772460938,0.012255430221557617
0_33,0.13251185417175293,0.011737346649169922,0.012304067611694336
0_34,0.1262502670288086,0.011740446090698242,0.011879682540893555
0_35,0.13155579566955566,0.01234889030456543,0.01257944107055664
0_36,0.12935495376586914,0.012678861618041992,0.012990474700927734
0_37,0.12751436233520508,0.012836217880249023,0.012969017028808594
0_38,0.12768912315368652,0.012069225311279297,0.012205123901367188
0_39,0.12756824493408203,0.012603282928466797,0.012748479843139648
0_40,0.1779015064239502,0.012130498886108398,0.012575387954711914
1_1,0.12976574897766113,0.012224435806274414,0.01262211799621582
1_2,0.1536424160003662,0.01251673698425293,0.012857198715209961
1_3,0.14204859733581543,0.012429952621459961,0.012555599212646484
1_4,0.15021085739135742,0.012417078018188477,0.012551307678222656
1_5,0.14883685111999512,0.01231527328491211,0.012459516525268555
1_6,0.14587879180908203,0.01229238510131836,0.012563467025756836
1_7,0.13050532341003418,0.012277603149414062,0.012733221054077148
