step,train_time,aggregate_time,elapsed time
0_1,3.069934844970703,0.012764453887939453,0.013325691223144531
0_2,0.15310025215148926,0.012381792068481445,0.012793540954589844
0_3,0.15153980255126953,0.012343645095825195,0.012716293334960938
0_4,0.1689441204071045,0.011728525161743164,0.012117862701416016
0_5,0.13022708892822266,0.012025833129882812,0.012403249740600586
0_6,0.14688539505004883,0.011516332626342773,0.011896371841430664
0_7,0.14803051948547363,0.011729240417480469,0.012099266052246094
0_8,0.19471478462219238,0.029276132583618164,0.029638290405273438
0_9,0.2832472324371338,0.03481698036193848,0.03927421569824219
0_10,0.22639966011047363,0.014493227005004883,0.014649152755737305
0_11,0.1432332992553711,0.014683008193969727,0.015174388885498047
0_12,0.1324000358581543,0.011566638946533203,0.011851072311401367
0_13,0.15997791290283203,0.014467000961303711,0.015063762664794922
0_14,0.14284443855285645,0.011231422424316406,0.01137542724609375
0_15,0.1465156078338623,0.012111425399780273,0.012563705444335938
0_16,0.1730365753173828,0.018922805786132812,0.019231319427490234
0_17,0.14601826667785645,0.011151552200317383,0.011287212371826172
0_18,0.13746237754821777,0.02300286293029785,0.035973310470581055
0_19,0.14600253105163574,0.013293027877807617,0.013934850692749023
0_20,0.19856977462768555,0.013240814208984375,0.013774871826171875
0_21,0.14966607093811035,0.012988805770874023,0.013571023941040039
0_22,0.25213050842285156,0.012354135513305664,0.012768745422363281
0_23,0.14893651008605957,0.01435708999633789,0.014915704727172852
0_24,0.14380431175231934,0.011044979095458984,0.011186361312866211
0_25,0.140366792678833,0.01134037971496582,0.011643409729003906
0_26,0.14170026779174805,0.011234760284423828,0.011372804641723633
0_27,0.1486506462097168,0.012511014938354492,0.012683868408203125
0_28,0.18431568145751953,0.012695789337158203,0.012943506240844727
0_29,0.22788476943969727,0.03070831298828125,0.03126335144042969
0_30,0.21772456169128418,0.013485193252563477,0.013893365859985352
0_31,0.18049144744873047,0.01124715805053711,0.011636972427368164
0_32,0.14093399047851562,0.012439489364624023,0.01284933090209961
0_33,0.14304327964782715,0.014655828475952148,0.015120267868041992
0_34,0.13306570053100586,0.012684345245361328,0.013101577758789062
0_35,0.13747859001159668,0.014571189880371094,0.015075922012329102
0_36,0.14902663230895996,0.014714956283569336,0.015167713165283203
0_37,0.12949824333190918,0.011739015579223633,0.012119054794311523
0_38,0.130049467086792,0.01225423812866211,0.012579917907714844
0_39,0.12976598739624023,0.011901140213012695,0.012135982513427734
0_40,0.17867684364318848,0.01231837272644043,0.012550830841064453
1_1,0.13143348693847656,0.012984514236450195,0.013119220733642578
1_2,0.1511688232421875,0.012477636337280273,0.012611627578735352
1_3,0.13434624671936035,0.01131296157836914,0.011624574661254883
1_4,0.13827276229858398,0.0112457275390625,0.01152658462524414
1_5,0.13776135444641113,0.012923479080200195,0.013161182403564453
1_6,0.1828765869140625,0.018572568893432617,0.018987655639648438
1_7,0.14867568016052246,0.011353731155395508,0.011726140975952148
1_8,0.1320791244506836,0.011316061019897461,0.011693477630615234
1_9,0.14505267143249512,0.011785268783569336,0.012171268463134766
1_10,0.13815903663635254,0.011354923248291016,0.011598348617553711
1_11,0.15636539459228516,0.01115727424621582,0.01128840446472168
1_12,0.16352200508117676,0.012329816818237305,0.012882471084594727
1_13,0.21310210227966309,0.025749921798706055,0.02617359161376953
1_14,0.1816117763519287,0.025556564331054688,0.025975704193115234
1_15,0.20823097229003906,0.01331019401550293,0.013720035552978516
1_16,0.17347049713134766,0.012384891510009766,0.012791633605957031
1_17,0.15365266799926758,0.012436866760253906,0.012846708297729492
1_18,0.14949989318847656,0.012645721435546875,0.013051986694335938
1_19,0.14184141159057617,0.012390375137329102,0.012805938720703125
1_20,0.1760566234588623,0.011347532272338867,0.011873245239257812
1_21,0.1470193862915039,0.011179924011230469,0.011327981948852539
1_22,0.13313865661621094,0.011409759521484375,0.011546134948730469
1_23,0.1432805061340332,0.011292457580566406,0.011527299880981445
1_24,0.1667485237121582,0.026194095611572266,0.030724048614501953
1_25,0.2670919895172119,0.01520228385925293,0.015467643737792969
1_26,0.2471179962158203,0.011341571807861328,0.011473894119262695
1_27,0.15099692344665527,0.012295722961425781,0.012601137161254883
1_28,0.1720571517944336,0.012712717056274414,0.013138771057128906
1_29,0.16396617889404297,0.011546611785888672,0.011787176132202148
1_30,0.15329718589782715,0.010978221893310547,0.011516571044921875
1_31,0.1321697235107422,0.013405561447143555,0.013954877853393555
1_32,0.14674997329711914,0.012332439422607422,0.0128936767578125
1_33,0.14547991752624512,0.011179685592651367,0.011707782745361328
1_34,0.13147640228271484,0.011597871780395508,0.011963605880737305
1_35,0.1691901683807373,0.01259756088256836,0.012854337692260742
1_36,0.16600346565246582,0.014281511306762695,0.014519214630126953
1_37,0.22772455215454102,0.012898921966552734,0.01317143440246582
1_38,0.14378595352172852,0.012488603591918945,0.012918233871459961
1_39,0.2788276672363281,0.011849403381347656,0.012300491333007812
1_40,0.1371135711669922,0.011234045028686523,0.011370182037353516
2_1,0.13065671920776367,0.011339426040649414,0.011574983596801758
2_2,0.13218927383422852,0.011837482452392578,0.012073040008544922
2_3,0.13889527320861816,0.01181793212890625,0.012053966522216797
2_4,0.14310431480407715,0.011400699615478516,0.011632680892944336
2_5,0.15545272827148438,0.022124290466308594,0.02228689193725586
2_6,0.22891664505004883,0.021514177322387695,0.02166438102722168
2_7,0.2805929183959961,0.013863563537597656,0.014528989791870117
2_8,0.15799307823181152,0.012110710144042969,0.012688636779785156
2_9,0.2146756649017334,0.01862621307373047,0.018955707550048828
2_10,0.1472775936126709,0.011331319808959961,0.011462926864624023
2_11,0.13310694694519043,0.011070728302001953,0.011365413665771484
2_12,0.13425564765930176,0.025693416595458984,0.026758432388305664
2_13,0.17245960235595703,0.012972354888916016,0.0132293701171875
2_14,0.15068435668945312,0.012131690979003906,0.012264490127563477
2_15,0.14345073699951172,0.011315107345581055,0.011449813842773438
2_16,0.24478411674499512,0.02840399742126465,0.029050827026367188
2_17,0.2637772560119629,0.01155400276184082,0.012085199356079102
2_18,0.18108105659484863,0.014374256134033203,0.01493215560913086
2_19,0.1651902198791504,0.028101205825805664,0.028833627700805664
2_20,0.15356850624084473,0.011356830596923828,0.011499166488647461
2_21,0.1484835147857666,0.01119232177734375,0.011342763900756836
2_22,0.13949823379516602,0.011127471923828125,0.01135873794555664
2_23,0.17792487144470215,0.01137089729309082,0.011509180068969727
2_24,0.1312122344970703,0.01150369644165039,0.011985540390014648
2_25,0.13998842239379883,0.013847589492797852,0.014438629150390625
2_26,0.1738448143005371,0.019054889678955078,0.019654273986816406
2_27,0.21598315238952637,0.014639616012573242,0.0150909423828125
2_28,0.1469893455505371,0.012394905090332031,0.012860536575317383
2_29,0.13530826568603516,0.02228379249572754,0.02260732650756836
2_30,0.14261198043823242,0.012754440307617188,0.013058185577392578
2_31,0.13966917991638184,0.012314796447753906,0.012902975082397461
2_32,0.14685416221618652,0.012302160263061523,0.01278233528137207
2_33,0.13898205757141113,0.011420011520385742,0.011898517608642578
2_34,0.13099884986877441,0.011280536651611328,0.011581659317016602
2_35,0.1296553611755371,0.011904239654541016,0.012053966522216797
2_36,0.12872886657714844,0.011432409286499023,0.011589765548706055
2_37,0.13180136680603027,0.011377334594726562,0.011525869369506836
2_38,0.1337268352508545,0.024399757385253906,0.02453780174255371
2_39,0.24242258071899414,0.01580667495727539,0.016455888748168945
2_40,0.20993924140930176,0.03966832160949707,0.04573869705200195
3_1,0.1402904987335205,0.011194467544555664,0.011334419250488281
3_2,0.16212916374206543,0.013187408447265625,0.013506889343261719
3_3,0.1459333896636963,0.013898134231567383,0.017395734786987305
3_4,0.14384984970092773,0.011594533920288086,0.011741161346435547
3_5,0.1616954803466797,0.01268625259399414,0.013379335403442383
3_6,0.28319573402404785,0.02541041374206543,0.025740385055541992
3_7,0.14142251014709473,0.012027502059936523,0.012423038482666016
3_8,0.20922112464904785,0.013655662536621094,0.01412057876586914
3_9,0.31084346771240234,0.011878490447998047,0.01201486587524414
3_10,0.14044952392578125,0.011268854141235352,0.011667251586914062
3_11,0.14177846908569336,0.011107683181762695,0.01136469841003418
3_12,0.14005756378173828,0.019446611404418945,0.01958942413330078
3_13,0.15456247329711914,0.011413097381591797,0.011548519134521484
3_14,0.20601677894592285,0.014597415924072266,0.015740633010864258
3_15,0.2864570617675781,0.029277324676513672,0.03000187873840332
3_16,0.25379204750061035,0.012733697891235352,0.013309478759765625
3_17,0.15893840789794922,0.01258397102355957,0.013107538223266602
3_18,0.15497374534606934,0.012995243072509766,0.013523578643798828
3_19,0.14067316055297852,0.014473676681518555,0.015034675598144531
3_20,0.1374971866607666,0.012432575225830078,0.012870073318481445
3_21,0.1617751121520996,0.012102603912353516,0.012517929077148438
3_22,0.13766956329345703,0.012410402297973633,0.012852668762207031
3_23,0.13734006881713867,0.011416912078857422,0.011806011199951172
3_24,0.141357421875,0.011099100112915039,0.01133584976196289
3_25,0.14321374893188477,0.012679100036621094,0.013403654098510742
3_26,0.23811101913452148,0.014762401580810547,0.015329122543334961
3_27,0.19109869003295898,0.014930248260498047,0.015515327453613281
3_28,0.20075678825378418,0.022610187530517578,0.0228579044342041
3_29,0.1802992820739746,0.012787103652954102,0.013265848159790039
3_30,0.14485573768615723,0.01154017448425293,0.011934757232666016
3_31,0.13360238075256348,0.011614322662353516,0.01203608512878418
3_32,0.13123703002929688,0.011752843856811523,0.011995553970336914
3_33,0.13182854652404785,0.012845277786254883,0.013106584548950195
3_34,0.14220499992370605,0.012586355209350586,0.013170480728149414
3_35,0.1478264331817627,0.012958765029907227,0.013695240020751953
3_36,0.14497995376586914,0.01685929298400879,0.017469167709350586
3_37,0.23442864418029785,0.013798236846923828,0.014072179794311523
3_38,0.14480161666870117,0.012086629867553711,0.012352228164672852
3_39,0.15177464485168457,0.012345314025878906,0.012909173965454102
3_40,0.22043395042419434,0.012409687042236328,0.012984037399291992
4_1,0.1521928310394287,0.011200666427612305,0.011342525482177734
4_2,0.13217711448669434,0.011778593063354492,0.012012243270874023
4_3,0.13427448272705078,0.011227130889892578,0.01161503791809082
4_4,0.1719532012939453,0.011348724365234375,0.01148676872253418
4_5,0.15405869483947754,0.012692689895629883,0.012830972671508789
4_6,0.14699029922485352,0.01270914077758789,0.013049125671386719
4_7,0.1358656883239746,0.014935731887817383,0.025983095169067383
4_8,0.17552638053894043,0.024566173553466797,0.027630090713500977
4_9,0.24940824508666992,0.011348962783813477,0.011794567108154297
4_10,0.13857722282409668,0.012265682220458984,0.01591014862060547
4_11,0.2857797145843506,0.012880325317382812,0.013238668441772461
4_12,0.15282702445983887,0.011283159255981445,0.011672258377075195
4_13,0.12972450256347656,0.01128840446472168,0.011683225631713867
4_14,0.14720726013183594,0.011304140090942383,0.011675119400024414
4_15,0.1385648250579834,0.011381149291992188,0.01151585578918457
4_16,0.14774250984191895,0.011696338653564453,0.011845827102661133
4_17,0.13972735404968262,0.012006044387817383,0.012422800064086914
4_18,0.3079397678375244,0.027938127517700195,0.0374608039855957
4_19,0.2571122646331787,0.012586355209350586,0.012720108032226562
4_20,0.1498265266418457,0.022821903228759766,0.025696992874145508
4_21,0.1479511260986328,0.012531042098999023,0.012949466705322266
4_22,0.15071773529052734,0.011194229125976562,0.01160573959350586
4_23,0.14028429985046387,0.012516021728515625,0.013068914413452148
4_24,0.1743929386138916,0.01236581802368164,0.012934684753417969
4_25,0.17539048194885254,0.011364221572875977,0.011501550674438477
4_26,0.14256525039672852,0.011489629745483398,0.01162862777709961
4_27,0.1372818946838379,0.012046098709106445,0.01228475570678711
4_28,0.16138792037963867,0.013481616973876953,0.01427602767944336
4_29,0.23007631301879883,0.028829336166381836,0.028972864151000977
4_30,0.20144414901733398,0.014278888702392578,0.014604806900024414
4_31,0.18002772331237793,0.02434682846069336,0.025817155838012695
4_32,0.16207432746887207,0.012059211730957031,0.012377023696899414
4_33,0.14405536651611328,0.01136636734008789,0.011656761169433594
4_34,0.1316075325012207,0.011312246322631836,0.011454582214355469
4_35,0.13963556289672852,0.010998249053955078,0.011134147644042969
4_36,0.13237595558166504,0.011366605758666992,0.011506795883178711
4_37,0.1529839038848877,0.011967658996582031,0.012104034423828125
4_38,0.1519773006439209,0.012379646301269531,0.0126190185546875
4_39,0.15422415733337402,0.02223038673400879,0.02493739128112793
4_40,0.14268827438354492,0.030029773712158203,0.03378582000732422
5_1,0.1699512004852295,0.011329412460327148,0.011468648910522461
5_2,0.1739501953125,0.012505054473876953,0.013243913650512695
5_3,0.20302057266235352,0.01240229606628418,0.01282048225402832
5_4,0.14039945602416992,0.012031078338623047,0.012593984603881836
5_5,0.13359999656677246,0.0109405517578125,0.011182308197021484
5_6,0.13276052474975586,0.010971307754516602,0.011211156845092773
5_7,0.13262295722961426,0.012090444564819336,0.01232147216796875
5_8,0.14681196212768555,0.011257171630859375,0.011395931243896484
5_9,0.14752459526062012,0.012536048889160156,0.012949705123901367
5_10,0.2090919017791748,0.026366233825683594,0.028079509735107422
5_11,0.256946325302124,0.021862506866455078,0.022295236587524414
5_12,0.17496466636657715,0.011138200759887695,0.011272430419921875
5_13,0.1397092342376709,0.01271963119506836,0.013358354568481445
5_14,0.14695072174072266,0.01404261589050293,0.014592170715332031
5_15,0.15838956832885742,0.0164797306060791,0.016897916793823242
5_16,0.14639663696289062,0.012395858764648438,0.012796401977539062
5_17,0.1403045654296875,0.011176824569702148,0.011630535125732422
5_18,0.16614842414855957,0.011435270309448242,0.011669397354125977
5_19,0.14663982391357422,0.011377096176147461,0.011708498001098633
5_20,0.13170886039733887,0.01187586784362793,0.012278079986572266
5_21,0.30511927604675293,0.026798009872436523,0.028969764709472656
5_22,0.27068257331848145,0.012335777282714844,0.013256072998046875
5_23,0.21127724647521973,0.017529964447021484,0.018120288848876953
5_24,0.15603899955749512,0.015146970748901367,0.015799999237060547
5_25,0.13764476776123047,0.01213693618774414,0.01272439956665039
5_26,0.14893841743469238,0.011413812637329102,0.011549711227416992
5_27,0.13677191734313965,0.011174917221069336,0.011561870574951172
5_28,0.1387639045715332,0.011655807495117188,0.012037277221679688
