step,train_time,aggregate_time,elapsed time
0_1,4.7215735912323,0.10533332824707031,0.10547256469726562
0_2,0.41235876083374023,0.10097336769104004,0.10111021995544434
0_3,0.375835657119751,0.1140129566192627,0.11417531967163086
0_4,0.3803379535675049,0.0986485481262207,0.09878373146057129
0_5,0.378434419631958,0.10128974914550781,0.10141420364379883
0_6,0.3799929618835449,0.10062694549560547,0.10076689720153809
0_7,0.376723051071167,0.10385346412658691,0.1039881706237793
0_8,0.38397717475891113,0.10007810592651367,0.10020995140075684
0_9,0.3796839714050293,0.10164999961853027,0.10178160667419434
0_10,0.3825232982635498,0.09947443008422852,0.09960603713989258
0_11,0.37543320655822754,0.10221576690673828,0.10234904289245605
0_12,0.3754305839538574,0.09915661811828613,0.09927821159362793
0_13,0.37757253646850586,0.10065436363220215,0.10078907012939453
0_14,0.38170647621154785,0.09915471076965332,0.09929013252258301
0_15,0.3766326904296875,0.10356998443603516,0.10370421409606934
0_16,0.37354469299316406,0.09851408004760742,0.09864974021911621
0_17,0.3794708251953125,0.09924936294555664,0.09937286376953125
0_18,0.4694478511810303,0.09835529327392578,0.09848999977111816
0_19,0.43726658821105957,0.09850096702575684,0.09864616394042969
0_20,0.4321742057800293,0.12277078628540039,0.1229085922241211
0_21,0.3793513774871826,0.09913849830627441,0.09926819801330566
0_22,0.3772623538970947,0.0986335277557373,0.09876441955566406
0_23,0.3822286128997803,0.10058236122131348,0.10072207450866699
0_24,0.37781763076782227,0.10670042037963867,0.10683703422546387
0_25,0.37656736373901367,0.1019432544708252,0.1020822525024414
0_26,0.3782215118408203,0.10197615623474121,0.10211396217346191
0_27,0.3778529167175293,0.10443782806396484,0.104583740234375
0_28,0.3798668384552002,0.1003110408782959,0.10044407844543457
0_29,0.37442731857299805,0.10034012794494629,0.10047316551208496
0_30,0.3748457431793213,0.10352945327758789,0.10366392135620117
0_31,0.3789691925048828,0.10083746910095215,0.10097002983093262
0_32,0.3773801326751709,0.1090095043182373,0.1091468334197998
0_33,0.3765091896057129,0.11223292350769043,0.11244058609008789
0_34,0.38135623931884766,0.10219454765319824,0.1023414134979248
0_35,0.38184428215026855,0.09998273849487305,0.10011625289916992
0_36,0.37625551223754883,0.10243582725524902,0.10256409645080566
0_37,0.3767507076263428,0.09920883178710938,0.09937095642089844
0_38,0.3795192241668701,0.10321974754333496,0.10341095924377441
0_39,0.3764798641204834,0.10330772399902344,0.10344171524047852
0_40,0.38204121589660645,0.10045623779296875,0.10059213638305664
0_41,0.377047061920166,0.10032200813293457,0.10045170783996582
0_42,0.37842369079589844,0.10291671752929688,0.10305023193359375
0_43,0.3857591152191162,0.10223865509033203,0.10237455368041992
0_44,0.3764638900756836,0.10444903373718262,0.10459041595458984
0_45,0.3776872158050537,0.09964919090270996,0.09978485107421875
0_46,0.3806922435760498,0.09975385665893555,0.09988665580749512
0_47,0.3817112445831299,0.10335302352905273,0.1034843921661377
0_48,0.3766670227050781,0.0985710620880127,0.09870290756225586
0_49,0.3755204677581787,0.0989689826965332,0.09910249710083008
0_50,0.3767824172973633,0.09895515441894531,0.09910345077514648
0_51,0.37726569175720215,0.10153365135192871,0.10166811943054199
0_52,0.37664246559143066,0.10149931907653809,0.10164117813110352
0_53,0.3771324157714844,0.10029077529907227,0.1004190444946289
0_54,0.3818981647491455,0.09900569915771484,0.0991361141204834
0_55,0.37869739532470703,0.10263729095458984,0.10277557373046875
0_56,0.38599419593811035,0.09843802452087402,0.0985710620880127
0_57,0.3773322105407715,0.09902286529541016,0.09915804862976074
0_58,0.3781919479370117,0.09899163246154785,0.09912347793579102
0_59,0.3799874782562256,0.098724365234375,0.09885334968566895
0_60,0.37697386741638184,0.10086488723754883,0.1009981632232666
0_61,0.378753662109375,0.10366702079772949,0.10381674766540527
0_62,0.37598180770874023,0.09925031661987305,0.09937453269958496
0_63,0.3839709758758545,0.09908342361450195,0.09921622276306152
0_64,0.38605666160583496,0.11732125282287598,0.11747550964355469
0_65,0.46306872367858887,0.11808133125305176,0.11821556091308594
0_66,0.37751317024230957,0.09860515594482422,0.0987386703491211
0_67,0.3774693012237549,0.09978437423706055,0.09991860389709473
0_68,0.3848569393157959,0.10103631019592285,0.10117602348327637
