step,train_loss,train_accuracy,test_loss,test_accuracy
0,2.1340365409851074,0.24459999799728394,1.9998176097869873,0.2922
1,1.9549484252929688,0.3124200105667114,1.9071636199951172,0.3086
2,1.8648433685302734,0.34408000111579895,1.828291654586792,0.3439
3,1.8183205127716064,0.3685399889945984,1.7807087898254395,0.3743
4,1.7531331777572632,0.3887600004673004,1.6923307180404663,0.3995
5,1.7152893543243408,0.40342000126838684,1.7128570079803467,0.3784
6,1.6689956188201904,0.4174399971961975,1.731399416923523,0.37
7,1.6625248193740845,0.42340001463890076,1.7212018966674805,0.3672
8,1.589382529258728,0.449180006980896,1.568587064743042,0.4354
9,1.5941870212554932,0.44251999258995056,1.7673964500427246,0.3711
10,1.5942617654800415,0.4508399963378906,1.5503193140029907,0.451
11,1.5384019613265991,0.4678800106048584,1.6513172388076782,0.4183
12,1.524444341659546,0.4723399877548218,1.5159496068954468,0.4502
13,1.4964840412139893,0.48263999819755554,1.4585496187210083,0.488
14,1.4806396961212158,0.48906001448631287,1.4914106130599976,0.4697
15,1.459275484085083,0.4949199855327606,1.4436146020889282,0.4888
16,1.445621132850647,0.5007399916648865,1.408470869064331,0.4924
17,1.412137746810913,0.5145999789237976,1.4094128608703613,0.4974
18,1.426734209060669,0.5087800025939941,1.4272950887680054,0.4863
19,1.4042538404464722,0.5164399743080139,1.3452999591827393,0.5192
20,1.3909358978271484,0.5193600058555603,1.4074779748916626,0.4942
21,1.3723101615905762,0.5250200033187866,1.3106046915054321,0.5391
22,1.3358700275421143,0.5384399890899658,1.4093565940856934,0.493
23,1.3699686527252197,0.531059980392456,1.3764214515686035,0.4905
24,1.3454616069793701,0.5374600291252136,1.3965154886245728,0.5029
25,1.3348308801651,0.5421000123023987,1.2797632217407227,0.5443
26,1.301012396812439,0.5540000200271606,1.315842628479004,0.5315
27,1.324730634689331,0.544920027256012,1.3322337865829468,0.515
28,1.3127338886260986,0.5494800209999084,1.4105902910232544,0.4951
29,1.2864179611206055,0.5593600273132324,1.28518545627594,0.5462
30,1.271193027496338,0.561959981918335,1.337147831916809,0.5211
31,1.306494951248169,0.5549600124359131,1.3659552335739136,0.511
32,1.2527440786361694,0.5719000101089478,1.4290212392807007,0.4951
33,1.2623698711395264,0.571940004825592,1.314139485359192,0.5352
34,1.2163089513778687,0.5845999717712402,1.2718923091888428,0.5548
35,1.245422124862671,0.5791800022125244,1.277496337890625,0.5434
36,1.2189116477966309,0.5872399806976318,1.2716169357299805,0.5457
37,1.2191462516784668,0.5828800201416016,1.2534000873565674,0.5488
38,1.2227776050567627,0.5837799906730652,1.192357063293457,0.5811
39,1.2014830112457275,0.5905799865722656,1.2327125072479248,0.5752
40,1.1888067722320557,0.5932000279426575,1.228232979774475,0.5591
41,1.1702110767364502,0.6018199920654297,1.2772250175476074,0.5499
42,1.1800239086151123,0.597000002861023,1.1648648977279663,0.587
43,1.171249270439148,0.6022999882698059,1.3713033199310303,0.5173
44,1.174515962600708,0.600820004940033,1.1419308185577393,0.5955
45,1.137506365776062,0.6107800006866455,1.1548658609390259,0.588
46,1.1436550617218018,0.612559974193573,1.3426324129104614,0.5408
47,1.1123249530792236,0.6238200068473816,1.2329367399215698,0.5549
48,1.0959059000015259,0.6319000124931335,1.2988896369934082,0.5416
49,1.12142014503479,0.6205999851226807,1.0987071990966797,0.6168
50,1.120339274406433,0.6173999905586243,1.1766058206558228,0.5877
51,1.145352840423584,0.6137999892234802,1.1879912614822388,0.5774
