step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
0,0.7016042470932007,0.0,0.0,0.09018233479396155,0.0,0.0,0.12366814162822883
1,0.6969317197799683,0.0,0.0,0.10248817684766784,0.0,0.0,0.12441054750456326
2,0.7141897082328796,0.0,0.0,0.16096113504431644,0.0,0.0,0.24851528122833627
0,0.5768195390701294,0.0,0.0,0.09842747838815719,0.0,0.0,0.12470802060046553
1,0.5613212585449219,0.0,0.0,0.09788749627610142,0.0,0.0,0.12499876486787175
2,0.6301287412643433,0.0,2.486127409054987e-05,0.1522138714156748,4.971760400917815e-05,2.486127409054987e-05,0.24999999999984027
0,0.521421492099762,0.0,0.0,0.09865744291068301,0.0,0.0,0.12499938659786954
1,0.5435103178024292,0.0,0.0,0.09134006483620694,0.0,0.0,0.12499933744994435
2,0.5406560301780701,0.0,0.0010967146097310887,0.1788614493608035,0.0021838489831212354,0.0010967146097310887,0.2499999999998641
