step,train_time,aggregate_time,elapsed time
0_1,2.860419988632202,0.012084722518920898,0.012207984924316406
0_2,0.13105559349060059,0.012041807174682617,0.012174129486083984
0_3,0.13495254516601562,0.01200556755065918,0.012130260467529297
0_4,0.12924790382385254,0.014606952667236328,0.014744281768798828
0_5,0.13830304145812988,0.011683464050292969,0.011810541152954102
0_6,0.14339423179626465,0.011696815490722656,0.011822938919067383
0_7,0.13719558715820312,0.011664628982543945,0.011793851852416992
0_8,0.13273096084594727,0.011679410934448242,0.011808395385742188
0_9,0.12788677215576172,0.011802196502685547,0.011927127838134766
0_10,0.1333153247833252,0.011774539947509766,0.01190638542175293
0_11,0.13342642784118652,0.011778593063354492,0.011908292770385742
0_12,0.13184285163879395,0.013488531112670898,0.013615846633911133
0_13,0.13574934005737305,0.011953353881835938,0.012080669403076172
0_14,0.1346447467803955,0.012073993682861328,0.012199640274047852
0_15,0.13309478759765625,0.011528730392456055,0.011655569076538086
0_16,0.1324174404144287,0.011704206466674805,0.011829614639282227
0_17,0.13979220390319824,0.011781692504882812,0.01191091537475586
0_18,0.13344693183898926,0.011736392974853516,0.011865854263305664
0_19,0.137742280960083,0.011899948120117188,0.012039422988891602
0_20,0.13351893424987793,0.014307737350463867,0.014436006546020508
0_21,0.12820076942443848,0.011962652206420898,0.012103080749511719
0_22,0.13591599464416504,0.011718273162841797,0.011840343475341797
0_23,0.13909411430358887,0.011621475219726562,0.01174783706665039
0_24,0.1411762237548828,0.011961698532104492,0.012092828750610352
0_25,0.14011120796203613,0.012330293655395508,0.012460947036743164
0_26,0.13370394706726074,0.011888504028320312,0.01201486587524414
0_27,0.13673853874206543,0.014733314514160156,0.014858007431030273
0_28,0.13625335693359375,0.011799335479736328,0.011923551559448242
0_29,0.13363909721374512,0.011574029922485352,0.011703014373779297
0_30,0.13684344291687012,0.011792421340942383,0.011917591094970703
0_31,0.12855887413024902,0.01218271255493164,0.01230621337890625
0_32,0.1256084442138672,0.01192617416381836,0.012052536010742188
0_33,0.13452768325805664,0.012288331985473633,0.01241445541381836
0_34,0.1257953643798828,0.012080669403076172,0.012209415435791016
0_35,0.12905573844909668,0.011707544326782227,0.011834383010864258
0_36,0.12466692924499512,0.012185335159301758,0.012313127517700195
0_37,0.12918663024902344,0.013046741485595703,0.013183355331420898
0_38,0.1251211166381836,0.01212763786315918,0.012254476547241211
0_39,0.12889671325683594,0.011724710464477539,0.011858940124511719
0_40,0.17665362358093262,0.011646747589111328,0.011775016784667969
1_1,0.12676787376403809,0.011911392211914062,0.012046337127685547
1_2,0.14460134506225586,0.011518001556396484,0.011649131774902344
1_3,0.14291906356811523,0.011775732040405273,0.011902332305908203
1_4,0.13767719268798828,0.011911869049072266,0.012042045593261719
1_5,0.13328146934509277,0.011803150177001953,0.011932373046875
1_6,0.1378765106201172,0.011401653289794922,0.011532783508300781
1_7,0.1350851058959961,0.01448822021484375,0.014617204666137695
1_8,0.13628435134887695,0.011950254440307617,0.012080669403076172
1_9,0.12990856170654297,0.011512994766235352,0.011640787124633789
1_10,0.13792872428894043,0.011820316314697266,0.01195073127746582
1_11,0.14094042778015137,0.011597633361816406,0.011727571487426758
1_12,0.13605499267578125,0.011359453201293945,0.01148676872253418
1_13,0.13048315048217773,0.011655569076538086,0.01178884506225586
1_14,0.13696932792663574,0.011925458908081055,0.012051582336425781
1_15,0.13966608047485352,0.011549711227416992,0.011677980422973633
1_16,0.1439681053161621,0.011838436126708984,0.011965513229370117
1_17,0.13943839073181152,0.011565923690795898,0.011693000793457031
1_18,0.13780927658081055,0.011506319046020508,0.011637449264526367
1_19,0.1439652442932129,0.011846542358398438,0.011973142623901367
1_20,0.14101195335388184,0.01179194450378418,0.011921405792236328
1_21,0.13068413734436035,0.011763334274291992,0.011894464492797852
1_22,0.13772010803222656,0.011633157730102539,0.011764049530029297
1_23,0.1336677074432373,0.011718511581420898,0.011847972869873047
1_24,0.1352376937866211,0.011845111846923828,0.011971473693847656
1_25,0.14303231239318848,0.011587142944335938,0.011718034744262695
1_26,0.13958001136779785,0.012137174606323242,0.012268781661987305
1_27,0.13567471504211426,0.011671304702758789,0.011798858642578125
1_28,0.13207459449768066,0.01142263412475586,0.011548042297363281
1_29,0.1389298439025879,0.014628171920776367,0.014761686325073242
1_30,0.13937616348266602,0.01175379753112793,0.011884927749633789
1_31,0.12978219985961914,0.01195669174194336,0.012085914611816406
1_32,0.12932443618774414,0.012306928634643555,0.01243448257446289
1_33,0.13964128494262695,0.011892557144165039,0.012019157409667969
1_34,0.12694954872131348,0.012024164199829102,0.012154817581176758
1_35,0.1260387897491455,0.011911153793334961,0.012037515640258789
1_36,0.12942957878112793,0.011527776718139648,0.011660575866699219
1_37,0.1303853988647461,0.011593818664550781,0.011760473251342773
1_38,0.12734389305114746,0.014892339706420898,0.015023231506347656
1_39,0.1262226104736328,0.011524200439453125,0.011652469635009766
1_40,0.12007021903991699,0.012116670608520508,0.012244939804077148
2_1,0.12934279441833496,0.011247634887695312,0.011377573013305664
2_2,0.14143085479736328,0.012103557586669922,0.012232780456542969
2_3,0.13688015937805176,0.011416912078857422,0.01154637336730957
2_4,0.1381072998046875,0.011766910552978516,0.011906147003173828
2_5,0.14038300514221191,0.011676311492919922,0.011806011199951172
2_6,0.13715004920959473,0.01173090934753418,0.011857748031616211
2_7,0.1344316005706787,0.011799812316894531,0.011929035186767578
2_8,0.1444690227508545,0.011736392974853516,0.011865377426147461
2_9,0.136580228805542,0.01170969009399414,0.01183629035949707
2_10,0.13816595077514648,0.011868715286254883,0.01199197769165039
2_11,0.13984155654907227,0.011698484420776367,0.011823177337646484
2_12,0.13331961631774902,0.011805057525634766,0.011931180953979492
2_13,0.13728809356689453,0.01183009147644043,0.011959314346313477
2_14,0.14277124404907227,0.011942863464355469,0.012073040008544922
2_15,0.13721370697021484,0.011815786361694336,0.011959314346313477
2_16,0.13303208351135254,0.011917591094970703,0.012045621871948242
2_17,0.13419818878173828,0.012249946594238281,0.012376546859741211
2_18,0.13550901412963867,0.012250900268554688,0.012377262115478516
2_19,0.1283435821533203,0.01178431510925293,0.011912107467651367
2_20,0.13418126106262207,0.011796236038208008,0.01192021369934082
2_21,0.14006829261779785,0.011990785598754883,0.012120485305786133
2_22,0.13642668724060059,0.013733625411987305,0.013873577117919922
2_23,0.13622832298278809,0.01158452033996582,0.011713743209838867
2_24,0.13524484634399414,0.011982440948486328,0.012109994888305664
2_25,0.1355273723602295,0.011742591857910156,0.011873483657836914
2_26,0.14017271995544434,0.011967658996582031,0.012100458145141602
2_27,0.13846755027770996,0.011858463287353516,0.012019872665405273
2_28,0.13206124305725098,0.011850118637084961,0.011979818344116211
2_29,0.13889479637145996,0.01163029670715332,0.011760473251342773
2_30,0.13439011573791504,0.011938095092773438,0.012067556381225586
2_31,0.1286771297454834,0.011774063110351562,0.011907815933227539
2_32,0.12716078758239746,0.011534452438354492,0.011660337448120117
2_33,0.12798786163330078,0.011694908142089844,0.011821746826171875
2_34,0.12569737434387207,0.011687994003295898,0.01181936264038086
2_35,0.12605571746826172,0.011585712432861328,0.011713266372680664
2_36,0.1326305866241455,0.01177525520324707,0.01189875602722168
2_37,0.1267540454864502,0.01175379753112793,0.011879444122314453
2_38,0.12540316581726074,0.012209415435791016,0.012337923049926758
2_39,0.1253354549407959,0.012420177459716797,0.01254725456237793
2_40,0.11902594566345215,0.012131452560424805,0.012256622314453125
3_1,0.13097810745239258,0.011684179306030273,0.011817455291748047
3_2,0.13371753692626953,0.011673688888549805,0.011803150177001953
3_3,0.14240670204162598,0.011696338653564453,0.011823654174804688
3_4,0.13633489608764648,0.01178121566772461,0.011909246444702148
3_5,0.1421339511871338,0.011776924133300781,0.011905193328857422
3_6,0.14163661003112793,0.012417793273925781,0.01254582405090332
3_7,0.13524627685546875,0.015173912048339844,0.015306234359741211
3_8,0.1461353302001953,0.01180267333984375,0.011934518814086914
3_9,0.13929986953735352,0.011619329452514648,0.011747121810913086
3_10,0.14316725730895996,0.012287139892578125,0.012414693832397461
3_11,0.1421830654144287,0.012039899826049805,0.012164592742919922
3_12,0.14041996002197266,0.012132883071899414,0.012265205383300781
3_13,0.13427448272705078,0.011754989624023438,0.011884212493896484
3_14,0.13649845123291016,0.01190185546875,0.012032270431518555
3_15,0.14300107955932617,0.011787891387939453,0.011917591094970703
3_16,0.13989996910095215,0.012167930603027344,0.012294530868530273
