step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,3.2811968326568604,0.18574833869934082,0.08898520469665527,0.02370762825012207,0.00593256950378418,0.016246795654296875,0.3213958740234375
0_2,0.18419814109802246,0.21047425270080566,0.06581759452819824,0.025576353073120117,0.00706028938293457,0.014994144439697266,0.3268723487854004
0_3,0.1707439422607422,0.19240951538085938,0.0615694522857666,0.024292945861816406,0.006247758865356445,0.014019250869750977,0.29964470863342285
0_4,0.13416123390197754,0.17868924140930176,0.061020851135253906,0.02333235740661621,0.005929708480834961,0.013715028762817383,0.28386497497558594
0_5,0.13170933723449707,0.17756009101867676,0.06069803237915039,0.027265310287475586,0.0069501399993896484,0.029940366744995117,0.30446553230285645
0_6,0.401172399520874,0.32360386848449707,0.06433939933776855,0.025270462036132812,0.0071277618408203125,0.015408754348754883,0.43787527084350586
0_7,0.14328217506408691,0.20033001899719238,0.06121420860290527,0.023281574249267578,0.007322072982788086,0.01387166976928711,0.30724096298217773
0_8,0.13238835334777832,0.18100762367248535,0.05994749069213867,0.023477792739868164,0.007241487503051758,0.014239072799682617,0.28792715072631836
0_9,0.14030170440673828,0.19679784774780273,0.06675171852111816,0.029680967330932617,0.00834965705871582,0.017334461212158203,0.32129621505737305
0_10,0.16824650764465332,0.18344998359680176,0.13686132431030273,0.04787945747375488,0.011849403381347656,0.030921459197998047,0.42372560501098633
0_11,0.1932666301727295,0.2353198528289795,0.0659947395324707,0.025680065155029297,0.007341623306274414,0.03870224952697754,0.3751871585845947
0_12,0.25195884704589844,0.2094862461090088,0.06195664405822754,0.032628774642944336,0.008787393569946289,0.01430654525756836,0.3287041187286377
0_13,0.1421184539794922,0.18030428886413574,0.06323528289794922,0.024139881134033203,0.0061724185943603516,0.012782812118530273,0.2887883186340332
0_14,0.1411294937133789,0.20678400993347168,0.070526123046875,0.02575397491455078,0.006879091262817383,0.014737367630004883,0.33110570907592773
0_15,0.15143537521362305,0.30050230026245117,0.06798887252807617,0.02651381492614746,0.006986141204833984,0.015355110168457031,0.42045021057128906
0_16,0.1932072639465332,0.22359538078308105,0.06357979774475098,0.025484085083007812,0.006844997406005859,0.01545262336730957,0.33835434913635254
0_17,0.14659881591796875,0.22928810119628906,0.06746721267700195,0.031711578369140625,0.007688283920288086,0.015550851821899414,0.35393834114074707
0_18,0.1473989486694336,0.20726847648620605,0.061078786849975586,0.023660898208618164,0.0063741207122802734,0.012745857238769531,0.312406063079834
0_19,0.13025903701782227,0.17838144302368164,0.0724647045135498,0.02324223518371582,0.005922555923461914,0.013136148452758789,0.29380178451538086
