step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time,elapsed time
0_1,0.26683473587036133,1.8823339939117432,2.8172812461853027,1.15787672996521,0.35901403427124023,0.9501583576202393,7.879213333129883
0_2,0.2651865482330322,1.9603030681610107,2.6683058738708496,1.1401093006134033,0.36017465591430664,0.8788959980010986,7.6591527462005615
0_3,0.24026083946228027,1.9133949279785156,2.725010871887207,1.1423654556274414,0.3573935031890869,0.8971147537231445,7.685098171234131
0_4,0.2336113452911377,2.009658098220825,2.7908787727355957,1.1565067768096924,0.36661767959594727,0.918842077255249,7.894500970840454
0_5,0.23761200904846191,2.102956771850586,2.858755111694336,1.1450741291046143,0.3686554431915283,0.9309554100036621,8.052340269088745
0_6,0.24657750129699707,2.067770004272461,2.8955771923065186,1.162109375,0.3666670322418213,0.9291188716888428,8.082170963287354
0_7,0.2602970600128174,2.0455737113952637,2.801795482635498,1.1418569087982178,0.36394739151000977,0.9273626804351807,7.900522470474243
0_8,0.24138140678405762,1.9557535648345947,2.7700490951538086,1.1323480606079102,0.3857457637786865,0.9499335289001465,7.833542108535767
0_9,0.2366197109222412,1.9440817832946777,2.7451140880584717,1.1433219909667969,0.36514782905578613,0.9181404113769531,7.780749082565308
0_10,0.2358412742614746,1.9179134368896484,2.6887893676757812,1.1316890716552734,0.3584892749786377,0.9061479568481445,7.651805877685547
0_11,0.23254680633544922,1.8848352432250977,2.695789098739624,1.1282150745391846,0.3580131530761719,0.9023189544677734,7.602638244628906
0_12,0.24119114875793457,1.8721444606781006,2.645793914794922,1.129204273223877,0.353759765625,0.903313398361206,7.5579164028167725
0_13,0.2337026596069336,1.8913960456848145,2.6682050228118896,1.134533405303955,0.3553647994995117,0.9040513038635254,7.58974027633667
0_14,0.23034191131591797,1.888519525527954,2.643596649169922,1.1291358470916748,0.35744237899780273,0.9015796184539795,7.577601194381714
0_15,0.27221107482910156,1.8496973514556885,2.6503782272338867,1.12009859085083,0.3583674430847168,0.8999621868133545,7.540311336517334
0_16,0.24088716506958008,1.8586866855621338,2.6240086555480957,1.1304922103881836,0.3611116409301758,0.9065120220184326,7.532491207122803
0_17,0.23421931266784668,1.875236988067627,2.6304690837860107,1.1034104824066162,0.3531928062438965,0.9086434841156006,7.5224692821502686
0_18,0.22884774208068848,1.8352582454681396,2.6398866176605225,1.1081125736236572,0.3707888126373291,0.9150664806365967,7.535942554473877
0_19,0.22656536102294922,1.8581202030181885,2.6230216026306152,1.1017417907714844,0.36072731018066406,0.9282412528991699,7.501905679702759
0_20,0.22884917259216309,1.8235745429992676,2.6305739879608154,1.0995211601257324,0.36084794998168945,0.910642147064209,7.456589937210083
0_21,0.23235487937927246,1.869748830795288,2.5977723598480225,1.0860397815704346,0.35589051246643066,0.913872241973877,7.4828362464904785
0_22,0.23165535926818848,1.84079909324646,2.615534782409668,1.080862283706665,0.34816408157348633,0.9156851768493652,7.438136339187622
0_23,0.22745466232299805,1.8738610744476318,2.630521059036255,1.0923137664794922,0.35115957260131836,0.9230735301971436,7.521061182022095
0_24,0.2319953441619873,1.8438491821289062,2.609729766845703,1.0782883167266846,0.35631346702575684,0.935065746307373,7.473483085632324
0_25,0.2302243709564209,1.881286382675171,2.6054580211639404,1.0759494304656982,0.3535797595977783,0.9340243339538574,7.481609582901001
0_26,0.23154711723327637,1.8787875175476074,2.6577353477478027,1.0740251541137695,0.35303258895874023,0.9689822196960449,7.575140953063965
0_27,0.23126983642578125,1.9033455848693848,2.60209584236145,1.0811576843261719,0.3536348342895508,0.940335750579834,7.526049375534058
0_28,0.2328166961669922,1.8973777294158936,2.6394970417022705,1.0708322525024414,0.35087132453918457,0.9352748394012451,7.5428056716918945
0_29,0.22897768020629883,1.8904314041137695,2.6406736373901367,1.065460205078125,0.35129427909851074,0.9277350902557373,7.521252155303955
0_30,0.23752737045288086,1.9015896320343018,2.654341220855713,1.0639770030975342,0.35161876678466797,0.9466023445129395,7.555253982543945
0_31,0.23025965690612793,1.9111301898956299,2.5941078662872314,1.053636074066162,0.34940028190612793,0.9532332420349121,7.492280006408691
0_32,0.23339080810546875,1.8934569358825684,2.6274445056915283,1.0578961372375488,0.3506762981414795,0.9527988433837891,7.540651798248291
0_33,0.23051929473876953,1.9319045543670654,2.5725157260894775,1.0532262325286865,0.3532721996307373,0.9541330337524414,7.52827525138855
0_34,0.2295544147491455,1.9489877223968506,2.591021776199341,1.042922019958496,0.3536221981048584,0.9679334163665771,7.560128688812256
0_35,0.23015356063842773,1.8802483081817627,2.5996906757354736,1.054560899734497,0.3558180332183838,0.9599509239196777,7.503918886184692
0_36,0.23082923889160156,1.898280143737793,2.554269552230835,1.0404002666473389,0.3531918525695801,0.9642953872680664,7.444849252700806
0_37,0.23418331146240234,1.8722178936004639,2.5913891792297363,1.050898790359497,0.3510160446166992,0.9707732200622559,7.469655990600586
0_38,0.2285747528076172,1.902355432510376,2.5684235095977783,1.051635503768921,0.3529655933380127,0.968095064163208,7.4909443855285645
0_39,0.2293093204498291,1.8899259567260742,2.544217586517334,1.031329870223999,0.3540616035461426,0.9679844379425049,7.416500806808472
0_40,0.2310776710510254,1.8705017566680908,2.5387778282165527,1.029914140701294,0.3512907028198242,0.978137731552124,7.407166004180908
0_41,0.23189139366149902,1.906175136566162,2.566612482070923,1.040531873703003,0.35262203216552734,0.9875819683074951,7.482020616531372
0_42,0.2392284870147705,1.9014678001403809,2.5696492195129395,1.044825792312622,0.3552412986755371,0.9759581089019775,7.477173328399658
0_43,0.2335197925567627,1.8823132514953613,2.5481510162353516,1.033919095993042,0.35646700859069824,0.9796273708343506,7.436674356460571
0_44,0.23690366744995117,1.8784160614013672,2.556602716445923,1.0333442687988281,0.3545675277709961,0.9802815914154053,7.429328441619873
0_45,0.23280739784240723,1.8894991874694824,2.5397896766662598,1.0642204284667969,0.35158610343933105,0.9760167598724365,7.46443772315979
0_46,0.23055458068847656,1.883577823638916,2.557035207748413,1.025360107421875,0.3527193069458008,0.9783987998962402,7.425714731216431
0_47,0.23441624641418457,1.8832192420959473,2.518738031387329,1.026304006576538,0.3524761199951172,0.9759910106658936,7.384105920791626
0_48,0.23066282272338867,1.8862628936767578,2.54943585395813,1.0405280590057373,0.35208582878112793,0.9827187061309814,7.4374213218688965
0_49,0.2322390079498291,1.904832124710083,2.5440070629119873,1.0252151489257812,0.35492777824401855,0.9866542816162109,7.460845232009888
0_50,0.23130202293395996,1.8887605667114258,2.5311317443847656,1.0241222381591797,0.35226917266845703,0.9793710708618164,7.413546562194824
0_51,0.23111557960510254,1.8908889293670654,2.55690336227417,1.0362739562988281,0.35385847091674805,0.987851619720459,7.463677406311035
0_52,0.23134326934814453,1.9012582302093506,2.5060911178588867,1.0324900150299072,0.3605318069458008,0.9898161888122559,7.4181811809539795
0_53,0.23494434356689453,1.8990719318389893,2.544327735900879,1.0360515117645264,0.3542139530181885,0.9872283935546875,7.459711790084839
0_54,0.23294758796691895,1.8817315101623535,2.5656914710998535,1.0278704166412354,0.3553280830383301,0.9889018535614014,7.447192668914795
0_55,0.23164725303649902,1.9027583599090576,2.5419411659240723,1.0361979007720947,0.3579235076904297,0.9906764030456543,7.458104372024536
