step,train_time,aggregate_time,elapsed time
0_1,5.050617694854736,0.1351478099822998,0.13529205322265625
0_2,0.5105576515197754,0.13476324081420898,0.1351158618927002
0_3,0.4643425941467285,0.1355280876159668,0.1358640193939209
0_4,0.4771857261657715,0.1364727020263672,0.13676667213439941
0_5,0.472027063369751,0.1379704475402832,0.13823747634887695
0_6,0.46364855766296387,0.13257122039794922,0.1327052116394043
0_7,0.4681878089904785,0.12953639030456543,0.12967443466186523
0_8,0.4766113758087158,0.13494062423706055,0.1352219581604004
0_9,0.4711127281188965,0.13670039176940918,0.13697600364685059
0_10,0.46306538581848145,0.1380612850189209,0.1382277011871338
0_11,0.47980237007141113,0.13055706024169922,0.13088512420654297
0_12,0.46285247802734375,0.130629301071167,0.1307661533355713
0_13,0.49512672424316406,0.13678264617919922,0.13705897331237793
0_14,0.47437334060668945,0.16516470909118652,0.1654210090637207
0_15,0.4729745388031006,0.13529109954833984,0.13559460639953613
0_16,0.4773294925689697,0.13511157035827637,0.13539838790893555
0_17,0.4804234504699707,0.13355088233947754,0.13370251655578613
0_18,0.46622753143310547,0.130570650100708,0.13070249557495117
0_19,0.4651029109954834,0.13319158554077148,0.13352560997009277
0_20,0.46475768089294434,0.1331617832183838,0.13329744338989258
0_21,0.4807138442993164,0.13995027542114258,0.14014124870300293
0_22,0.463134765625,0.13428282737731934,0.1344165802001953
0_23,0.4638783931732178,0.13896489143371582,0.13910198211669922
0_24,0.4692542552947998,0.1311509609222412,0.13130640983581543
0_25,0.4654805660247803,0.13539481163024902,0.13553953170776367
0_26,0.4686577320098877,0.13496041297912598,0.1351332664489746
0_27,0.47405171394348145,0.1304628849029541,0.13059449195861816
0_28,0.46537017822265625,0.1298081874847412,0.1300215721130371
0_29,0.47413206100463867,0.16382551193237305,0.16396236419677734
0_30,0.4641456604003906,0.13530325889587402,0.13558125495910645
0_31,0.47193145751953125,0.13367605209350586,0.13402748107910156
0_32,0.4783205986022949,0.13310503959655762,0.13324785232543945
0_33,0.46550679206848145,0.13782954216003418,0.13810133934020996
0_34,0.4715874195098877,0.13068175315856934,0.13081812858581543
0_35,0.4803473949432373,0.1364879608154297,0.13676857948303223
0_36,0.4653048515319824,0.14145946502685547,0.1417529582977295
