step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,4.523068428039551,8.978218793869019,19.78554940223694,14.461018800735474,12.538512706756592,22.519859552383423,82.3318555355072
0_2,3.690934658050537,22.114221334457397,36.720656871795654,3.1599912643432617,2.8197576999664307,6.9181530475616455,75.0225841999054
0_3,8.327392339706421,14.159167528152466,14.919732332229614,3.186600685119629,2.618760347366333,6.787747144699097,45.33919620513916
0_4,0.7894463539123535,13.767898559570312,13.332917928695679,3.0762417316436768,2.6047182083129883,6.580342531204224,42.485671281814575
0_5,0.803154468536377,13.414928674697876,13.290802717208862,3.0902841091156006,2.610854148864746,6.853441476821899,42.60473322868347
0_6,0.9020531177520752,13.603010892868042,12.98415470123291,3.106454610824585,2.617126703262329,6.594167470932007,42.02543759346008
0_7,1.2775800228118896,13.468620300292969,13.152621030807495,3.112351655960083,2.6231069564819336,6.541820049285889,42.72193956375122
0_8,0.7161834239959717,13.158043622970581,13.031308650970459,3.090268611907959,2.6104037761688232,6.711875677108765,41.687328577041626
0_9,0.7382321357727051,13.328731536865234,12.958848476409912,3.1033694744110107,2.6114418506622314,6.621948719024658,41.72641897201538
0_10,0.7702076435089111,13.327372550964355,12.976495504379272,3.1053340435028076,2.6227867603302,6.506086826324463,41.631245613098145
0_11,0.7739353179931641,13.07352066040039,12.961417198181152,3.0876965522766113,2.612839460372925,6.579964876174927,41.414294481277466
0_12,0.7302958965301514,13.162070751190186,12.825563430786133,3.0918800830841064,2.6148874759674072,6.553222894668579,41.3564715385437
0_13,0.6077971458435059,13.23517370223999,12.936142444610596,3.1012942790985107,2.613162040710449,6.490122079849243,41.45544385910034
0_14,0.594773530960083,13.08871078491211,12.875833988189697,3.0975229740142822,2.6120152473449707,6.548242092132568,41.306865215301514
0_15,0.6155173778533936,13.352471590042114,12.99186396598816,3.0940990447998047,2.622445583343506,6.512903213500977,41.63082504272461
0_16,0.6431918144226074,13.019816875457764,12.857739210128784,3.091418504714966,2.6086997985839844,6.4993603229522705,41.16653776168823
0_17,0.7259705066680908,12.99990963935852,12.809140920639038,3.086636543273926,2.616007089614868,6.48621129989624,41.080085039138794
0_18,0.6134226322174072,13.105624914169312,12.855291604995728,3.092961549758911,2.6086721420288086,6.479333877563477,41.229231119155884
0_19,0.6688399314880371,13.03800344467163,12.816320180892944,3.0928473472595215,2.6082797050476074,6.408373117446899,41.03497552871704
0_20,0.6071226596832275,12.964817762374878,12.834884643554688,3.0873327255249023,2.611224412918091,6.45274019241333,41.03841304779053
0_21,0.5502851009368896,13.023151874542236,12.81554365158081,3.0794317722320557,2.609539270401001,6.503259897232056,41.09806442260742
0_22,0.5528521537780762,13.16601276397705,12.854033946990967,3.082864761352539,2.6043779850006104,6.405352592468262,41.17120695114136
0_23,0.5009620189666748,12.95026421546936,12.817039012908936,3.0903072357177734,2.610607147216797,6.48906135559082,41.021257162094116
0_24,0.5120377540588379,12.907599687576294,12.773725748062134,3.0840814113616943,2.6193063259124756,6.4205543994903564,40.89123249053955
0_25,0.5106258392333984,12.953401327133179,12.909475326538086,3.0842974185943604,2.6184463500976562,6.402272462844849,41.03666615486145
0_26,0.4724113941192627,12.898533344268799,12.850777387619019,3.0798726081848145,2.608860492706299,6.415734767913818,40.97500801086426
