step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
2_11,0.1733543872833252,1.253089189529419,0.389711856842041,0.42675256729125977,2.0713679790496826
2_12,0.2004852294921875,0.9561202526092529,0.33687543869018555,0.5261356830596924,1.8206732273101807
2_13,0.19881916046142578,1.1264193058013916,0.3093295097351074,0.39679384231567383,1.8329887390136719
2_14,0.1738114356994629,1.2008113861083984,0.37120556831359863,0.4473755359649658,2.0206456184387207
2_15,0.18970656394958496,0.972416877746582,0.36782097816467285,0.4419581890106201,1.7831017971038818
2_16,0.16013288497924805,1.0772581100463867,0.42286109924316406,0.4033815860748291,1.9045252799987793
2_17,0.16637158393859863,1.103607416152954,0.32181525230407715,0.4291830062866211,1.8550877571105957
2_18,0.15631389617919922,1.1852529048919678,0.32607054710388184,0.4128732681274414,1.9249687194824219
2_19,0.16553592681884766,0.9972057342529297,0.356365442276001,0.5427312850952148,1.8970909118652344
2_20,0.28429484367370605,0.9976015090942383,0.3288438320159912,0.4237630367279053,1.7508997917175293
2_21,0.21390366554260254,1.173487663269043,0.4006917476654053,0.3913435935974121,1.966480016708374
2_22,0.13969182968139648,1.0991108417510986,0.33657002449035645,0.4299802780151367,1.8663861751556396
2_23,0.16803383827209473,1.19504976272583,0.3651723861694336,0.46230554580688477,2.0234005451202393
2_24,0.17387652397155762,1.0166356563568115,0.36597418785095215,0.4652111530303955,1.849048137664795
2_25,0.19311094284057617,1.092294692993164,0.3140096664428711,0.3865699768066406,1.7933323383331299
2_26,0.18462276458740234,1.1722960472106934,0.4387495517730713,0.4216325283050537,2.0335073471069336
2_27,0.1644735336303711,0.9781830310821533,0.3191351890563965,0.5343136787414551,1.8322474956512451
2_28,0.23567843437194824,1.1025443077087402,0.33399152755737305,0.39881443977355957,1.8361330032348633
2_29,0.2050633430480957,1.1142406463623047,0.4131655693054199,0.4267289638519287,1.9549171924591064
2_30,0.18378853797912598,1.0615568161010742,0.3586452007293701,0.4045403003692627,1.8253445625305176
2_31,0.1561441421508789,1.0754036903381348,0.38080716133117676,0.4729490280151367,1.9302828311920166
2_32,0.1703968048095703,1.0590808391571045,0.31841135025024414,0.434401273727417,1.8123972415924072
2_33,0.1474001407623291,1.2742486000061035,0.3428494930267334,0.4100360870361328,2.027897834777832
2_34,0.20198702812194824,0.9847874641418457,0.5467264652252197,0.6125953197479248,2.1451058387756348
2_35,0.2006070613861084,1.0872066020965576,0.34141087532043457,0.39835286140441895,1.8280856609344482
2_36,0.1536712646484375,1.151160478591919,0.34427690505981445,0.475527286529541,1.9716882705688477
2_37,0.13381457328796387,1.0874464511871338,0.3277781009674072,0.4083900451660156,1.8245270252227783
2_38,0.18750429153442383,1.1216695308685303,0.3717637062072754,0.5138373374938965,2.0083723068237305
2_39,0.19748663902282715,1.0210766792297363,0.3416788578033447,0.45529794692993164,1.8186719417572021
2_40,0.13941526412963867,1.2620368003845215,0.3188455104827881,0.39766693115234375,1.979264736175537
3_1,0.1595156192779541,1.1253092288970947,0.3584458827972412,0.4540846347808838,1.9385578632354736
3_2,0.2039494514465332,0.9625110626220703,0.42201709747314453,0.4573819637298584,1.8427150249481201
3_3,0.22993755340576172,1.1070525646209717,0.3214547634124756,0.38410282135009766,1.8130531311035156
3_4,0.15463495254516602,1.158057451248169,0.4118156433105469,0.47219157218933105,2.0435373783111572
3_5,0.1562790870666504,0.9732778072357178,0.38033151626586914,0.5047788619995117,1.8721532821655273
3_6,0.17276978492736816,1.1539993286132812,0.321422815322876,0.39768409729003906,1.8735721111297607
3_7,0.17481422424316406,1.1579272747039795,0.3964402675628662,0.43109941482543945,1.9873566627502441
3_8,0.19254446029663086,1.0831637382507324,0.34543395042419434,0.45542216300964355,1.884838581085205
3_9,0.13447117805480957,1.0562474727630615,0.4200108051300049,0.44522595405578613,1.9227368831634521
3_10,0.17227554321289062,1.0208637714385986,0.32053184509277344,0.39211249351501465,1.733952283859253
3_11,0.18194580078125,1.2343995571136475,0.3576197624206543,0.425004243850708,2.017946243286133
3_12,0.17269110679626465,0.972862720489502,0.45108652114868164,0.5490953922271729,1.9739186763763428
3_13,0.1862630844116211,1.092731237411499,0.3242030143737793,0.392561674118042,1.8099565505981445
3_14,0.17247653007507324,1.2122693061828613,0.3578665256500244,0.4565243721008301,2.02752947807312
3_15,0.13794779777526855,1.0471043586730957,0.35042357444763184,0.4362144470214844,1.8344647884368896
3_16,0.1859297752380371,1.1521673202514648,0.39246511459350586,0.44458532333374023,1.9902796745300293
3_17,0.20579171180725098,1.02907133102417,0.3849294185638428,0.43906593322753906,1.8536858558654785
3_18,0.15672755241394043,1.1798217296600342,0.3300354480743408,0.40976524353027344,1.9203979969024658
3_19,0.1357564926147461,1.1989474296569824,0.6033363342285156,0.42607998847961426,2.2289836406707764
3_20,0.14075708389282227,1.0127105712890625,0.31688809394836426,0.4948732852935791,1.8249616622924805
3_21,0.20707082748413086,1.2545974254608154,0.3224508762359619,0.43002748489379883,2.0077080726623535
3_22,0.22046613693237305,1.2976877689361572,0.412278413772583,0.4239194393157959,2.1350958347320557
3_23,0.16900324821472168,1.130049228668213,0.3345344066619873,0.38332104682922363,1.8484892845153809
3_24,0.14414691925048828,1.26181960105896,0.4542405605316162,0.4342644214630127,2.1606040000915527
3_25,0.15558815002441406,0.9855985641479492,0.35188770294189453,0.5364522933959961,1.8745243549346924
3_26,0.19131779670715332,1.1804008483886719,0.317241907119751,0.39726877212524414,1.8953745365142822
3_27,0.13281941413879395,1.2083499431610107,0.3965482711791992,0.4702138900756836,2.076246738433838
3_28,0.170058012008667,0.9882810115814209,0.4756040573120117,0.44633007049560547,1.9212901592254639
3_29,0.17936086654663086,1.195091724395752,0.3213491439819336,0.4226810932159424,1.939591646194458
3_30,0.21843719482421875,1.0735173225402832,0.3739609718322754,0.42180657386779785,1.869791030883789
3_31,0.16878056526184082,1.1327638626098633,0.37276697158813477,0.40164685249328613,1.9080936908721924
3_32,0.12736845016479492,1.0682671070098877,0.38905930519104004,0.518805742263794,1.9769175052642822
3_33,0.15380406379699707,1.0412225723266602,0.3232104778289795,0.3945341110229492,1.7594192028045654
3_34,0.20126700401306152,1.380678653717041,0.3369259834289551,0.4106297492980957,2.1288115978240967
3_35,0.17736315727233887,1.0170705318450928,0.4842708110809326,0.4631307125091553,1.980423927307129
3_36,0.14394164085388184,1.0804810523986816,0.33201026916503906,0.43816518783569336,1.8514127731323242
3_37,0.1362895965576172,1.1875312328338623,0.36166810989379883,0.5034661293029785,2.0535836219787598
3_38,0.1502366065979004,1.0765795707702637,0.36022400856018066,0.39682698249816895,1.8344953060150146
3_39,0.1685962677001953,1.2193171977996826,0.4113044738769531,0.40459346771240234,2.037480354309082
3_40,0.17660188674926758,0.9856879711151123,0.3281705379486084,0.5380964279174805,1.8530786037445068
4_1,0.13737702369689941,1.207324743270874,0.4994165897369385,0.4486255645751953,2.1563549041748047
4_2,0.1574404239654541,0.9896798133850098,0.3307154178619385,0.5993599891662598,1.9207627773284912
4_3,0.2545633316040039,1.1402146816253662,0.33457064628601074,0.39334630966186523,1.8687217235565186
4_4,0.17900323867797852,1.1424121856689453,0.3956875801086426,0.42671966552734375,1.9659461975097656
4_5,0.18738794326782227,1.0372710227966309,0.3944852352142334,0.4082529544830322,1.8410208225250244
4_6,0.18152403831481934,1.0934739112854004,0.42127251625061035,0.41769838333129883,1.9335057735443115
4_7,0.15833520889282227,1.077451467514038,0.3471648693084717,0.4354403018951416,1.860802412033081
4_8,0.14337515830993652,1.184868335723877,0.34339165687561035,0.41785764694213867,1.9469208717346191
4_9,0.1803572177886963,1.0016276836395264,0.39882516860961914,0.6909222602844238,2.093198776245117
4_10,0.271989107131958,0.9971530437469482,0.3256509304046631,0.4049403667449951,1.7281818389892578
4_11,0.19954562187194824,1.2808117866516113,0.40877199172973633,0.3794538974761963,2.0702292919158936
4_12,0.1506824493408203,1.0681893825531006,0.3457674980163574,0.46945691108703613,1.8842976093292236
4_13,0.1480555534362793,1.1286273002624512,0.3278350830078125,0.4622652530670166,1.9195666313171387
4_14,0.19613957405090332,1.0221123695373535,0.40750765800476074,0.5484941005706787,1.979079008102417
4_15,0.18061423301696777,1.1269288063049316,0.34310173988342285,0.38114428520202637,1.8523168563842773
4_16,0.15884733200073242,1.236443281173706,0.4707202911376953,0.4623076915740967,2.1704509258270264
4_17,0.14098811149597168,1.0043971538543701,0.33732056617736816,0.5642566680908203,1.9073584079742432
4_18,0.15764975547790527,1.175797939300537,0.34018874168395996,0.3913278579711914,1.9077873229980469
4_19,0.17881488800048828,1.1299865245819092,0.41045498847961426,0.416759729385376,1.9586760997772217
4_20,0.1717848777770996,1.055647373199463,0.38419389724731445,0.4151020050048828,1.8564598560333252
4_21,0.15859103202819824,1.078932285308838,0.45093417167663574,0.4427917003631592,1.9742984771728516
4_22,0.1784803867340088,1.059868335723877,0.324354887008667,0.4406626224517822,1.8254036903381348
4_23,0.1503591537475586,1.2710297107696533,0.35153841972351074,0.3991355895996094,2.0226447582244873
4_24,0.190507173538208,1.0005571842193604,0.4267578125,0.6928386688232422,2.1210179328918457
4_25,0.17548155784606934,1.0482521057128906,0.35511183738708496,0.3867197036743164,1.7907629013061523
4_26,0.1606001853942871,1.3483262062072754,0.3697829246520996,0.42166924476623535,2.1406688690185547
4_27,0.1417219638824463,1.1235017776489258,0.36536598205566406,0.4286792278289795,1.918534517288208
4_28,0.1650373935699463,1.1977276802062988,0.3719217777252197,0.4693267345428467,2.0398671627044678
4_29,0.2001204490661621,0.9944987297058105,0.45891308784484863,0.431257963180542,1.8858439922332764
4_30,0.258925199508667,1.1217377185821533,0.33069467544555664,0.37740349769592285,1.8303005695343018
4_31,0.15817880630493164,1.182488203048706,0.465533971786499,0.442279577255249,2.091804027557373
4_32,0.13298797607421875,1.033827543258667,0.44679784774780273,0.5605974197387695,2.042447805404663
4_33,0.1716773509979248,1.1226654052734375,0.3207526206970215,0.4610104560852051,1.9053056240081787
4_34,0.14914608001708984,1.1103627681732178,0.35876989364624023,0.45726990699768066,1.9282500743865967
4_35,0.19098949432373047,1.0969264507293701,0.35153794288635254,0.43767762184143066,1.8867475986480713
4_36,0.177109956741333,1.1659438610076904,0.5141723155975342,0.3969995975494385,2.0777101516723633
4_37,0.20335841178894043,1.0094401836395264,0.3667595386505127,0.4319934844970703,1.8091185092926025
4_38,0.34737682342529297,1.1551129817962646,0.34061455726623535,0.4090127944946289,1.9054720401763916
4_39,0.1358029842376709,1.2869231700897217,0.41879987716674805,0.45156097412109375,2.158080577850342
4_40,0.12037324905395508,1.0137276649475098,0.38748979568481445,0.4120607376098633,1.8139381408691406
5_1,0.1564018726348877,1.1208198070526123,0.40819215774536133,0.4110274314880371,1.9409751892089844
