step,train_loss,train_accuracy,test_loss,test_accuracy
0,0.7546884417533875,0.7520833611488342,0.5123224854469299,0.8239
1,0.4508441388607025,0.8464499711990356,0.4506130814552307,0.8412
2,0.4031625986099243,0.8609833121299744,0.4352012574672699,0.8465
