step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,2.9512526988983154,1687883367.6885917,14.178217649459839,0.00011444091796875,11.341639041900635,0.254680871963501,28.46761202812195
0_2,0.1807880401611328,1687883398.290932,13.057765245437622,0.021281957626342773,11.064406394958496,0.2526264190673828,26.950053930282593
0_3,0.1548175811767578,1687883425.4710155,12.935949325561523,0.021818876266479492,11.072479963302612,0.26543307304382324,26.970100164413452
0_4,0.2847731113433838,1687883453.1637735,12.908066034317017,0.02139592170715332,11.10178542137146,0.2626800537109375,27.13614296913147
0_5,0.14663434028625488,1687883480.2808092,13.021269083023071,0.02026224136352539,11.351949214935303,0.25968003273010254,27.242639541625977
0_6,0.18694067001342773,1687883507.7798166,13.273363828659058,0.020206212997436523,10.908930540084839,0.2615182399749756,27.08216953277588
0_7,0.1615285873413086,1687883535.1134522,13.226870775222778,0.020466327667236328,11.386898756027222,0.2634882926940918,27.571590900421143
0_8,0.16124773025512695,1687883562.921644,13.078435897827148,0.020433664321899414,11.17436695098877,0.2585606575012207,27.075838804244995
0_9,0.1467294692993164,1687883590.2441585,13.126164197921753,0.02033400535583496,11.176273107528687,0.26213979721069336,27.25035309791565
0_10,0.18871402740478516,1687883617.74765,13.041951894760132,0.02287888526916504,11.43189525604248,0.2552988529205322,27.45385241508484
0_11,0.15090107917785645,1687883645.455946,13.329775094985962,0.020586729049682617,11.262541770935059,0.2773594856262207,27.577714443206787
0_12,0.16332721710205078,1687883673.2570908,13.276554584503174,0.026860475540161133,11.389548063278198,0.26005005836486816,27.580845832824707
0_13,0.13809847831726074,1687883701.0755067,13.006056070327759,0.02038860321044922,11.276846408843994,0.25861310958862305,27.057206630706787
0_14,0.15232396125793457,1687883728.3601358,13.095869779586792,0.028149843215942383,11.600107192993164,0.26208925247192383,27.53333020210266
0_15,0.14835739135742188,1687883756.1341777,13.172547817230225,0.020099401473999023,11.301235675811768,0.2550997734069824,27.288129568099976
0_16,0.1416623592376709,1687883783.648529,13.173306465148926,0.02042078971862793,11.620323657989502,0.2576887607574463,27.670846939086914
0_17,0.1763753890991211,1687883811.5757315,12.835126876831055,0.02050495147705078,11.346802949905396,0.26049137115478516,27.048645734786987
0_18,0.16853666305541992,1687883838.8669593,12.798303842544556,0.020298480987548828,10.993597030639648,0.25835490226745605,26.69753932952881
0_19,0.15558242797851562,1687883865.8171296,12.894078016281128,0.02189159393310547,11.172851800918579,0.2631258964538574,26.971437692642212
0_20,0.1604311466217041,1687883893.0429592,13.472977638244629,0.021955251693725586,11.325806379318237,0.2575366497039795,27.603841304779053
0_21,0.15894412994384766,1687883920.9027107,13.138065099716187,0.020354509353637695,11.396082401275635,0.2526676654815674,27.354837894439697
0_22,0.1481642723083496,1687883948.4977517,13.077958106994629,0.020351648330688477,11.181749105453491,0.2590372562408447,27.081563234329224
0_23,0.1690826416015625,1687883975.8251622,12.821913957595825,0.020437240600585938,11.438123941421509,0.28251028060913086,27.07714867591858
0_24,0.1654977798461914,1687884003.152566,13.275593519210815,0.02202606201171875,11.160621881484985,0.26354122161865234,27.24348521232605
0_25,0.140214204788208,1687884030.6356761,12.903713703155518,0.02026963233947754,11.210225820541382,0.25366735458374023,27.02393388748169
0_26,0.14150524139404297,1687884057.885982,13.014482736587524,0.020333051681518555,11.470956325531006,0.2521665096282959,27.4057879447937
0_27,0.1593782901763916,1687884085.531812,12.860262870788574,0.020338058471679688,10.800450801849365,0.2612931728363037,26.448779344558716
0_28,0.14119267463684082,1687884112.1935167,12.439049005508423,0.020196914672851562,11.055538177490234,0.2568988800048828,26.142578125
0_29,0.14863204956054688,1687884138.5741625,13.00192928314209,0.020305633544921875,11.226151466369629,0.25519776344299316,27.059112548828125
0_30,0.16927671432495117,1687884165.8749087,13.104743957519531,0.02473902702331543,11.339661359786987,0.25681519508361816,27.205116033554077
0_31,0.14506936073303223,1687884193.3065495,13.032366514205933,0.02139592170715332,11.144521951675415,0.25510549545288086,26.948856592178345
0_32,0.1365957260131836,1687884220.4619439,12.55517053604126,0.020453214645385742,11.345706701278687,0.2627701759338379,26.7616024017334
0_33,0.13916277885437012,1687884247.4428864,12.944569826126099,0.03255867958068848,11.28434944152832,0.2488536834716797,26.971778392791748
0_34,0.14286208152770996,1687884274.6377442,13.02025580406189,0.02045440673828125,11.333234548568726,0.2558441162109375,27.06001925468445
0_35,0.14275574684143066,1687884301.9292257,12.953879833221436,0.025278568267822266,11.432791709899902,0.2560739517211914,27.103097438812256
0_36,0.14519739151000977,1687884329.2597811,13.374516010284424,0.0219118595123291,11.500905513763428,0.25298237800598145,27.659725666046143
0_37,0.14040136337280273,1687884357.135242,13.068692684173584,0.022158384323120117,11.17183256149292,0.2524709701538086,27.12324547767639
0_38,0.14054393768310547,1687884384.4702232,13.278041362762451,0.020315170288085938,11.089962720870972,0.25920581817626953,27.191757917404175
0_39,0.13609862327575684,1687884411.8700144,13.13150691986084,0.020358562469482422,11.174036741256714,0.2591853141784668,27.02942657470703
0_40,0.302966833114624,1687884439.2794967,13.275561571121216,0.02053666114807129,11.05485725402832,0.25304555892944336,26.990670680999756
