step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,2.8880369663238525,0.8101131916046143,1.1664063930511475,0.3594088554382324,0.11455988883972168,0.35687804222106934,2.8081305027008057
0_2,0.13225722312927246,0.8776454925537109,1.2212233543395996,0.3581545352935791,0.11806082725524902,0.33415675163269043,2.9100124835968018
0_3,0.14690279960632324,0.8768026828765869,1.2216176986694336,0.34786295890808105,0.11566495895385742,0.33058667182922363,2.8934550285339355
0_4,0.1486828327178955,0.8826162815093994,1.2228901386260986,0.349292516708374,0.11171221733093262,0.3365166187286377,2.903932571411133
0_5,0.14226603507995605,0.8573722839355469,1.2184667587280273,0.350034236907959,0.11111903190612793,0.3278539180755615,2.865664482116699
0_6,0.14191079139709473,0.8440940380096436,1.2172341346740723,0.3470423221588135,0.1112070083618164,0.32613468170166016,2.8465092182159424
0_7,0.13635516166687012,0.8434548377990723,1.2177760601043701,0.33683347702026367,0.11041116714477539,0.3278806209564209,2.8371267318725586
0_8,0.14350318908691406,0.8504195213317871,1.2204797267913818,0.3329753875732422,0.10644745826721191,0.3290987014770508,2.840358257293701
0_9,0.14730596542358398,0.8328089714050293,1.223372459411621,0.33042144775390625,0.10473299026489258,0.3240540027618408,2.8161697387695312
0_10,0.14687681198120117,0.8192718029022217,1.219020128250122,0.32726287841796875,0.10412335395812988,0.3213815689086914,2.7918288707733154
0_11,0.1541121006011963,0.8175711631774902,1.2128376960754395,0.3289632797241211,0.10349726676940918,0.32436561584472656,2.7880663871765137
0_12,0.15078020095825195,0.8227133750915527,1.2156403064727783,0.32528114318847656,0.10396432876586914,0.32155776023864746,2.7899820804595947
0_13,0.14939260482788086,0.8216543197631836,1.209740400314331,0.3195021152496338,0.10268950462341309,0.3210413455963135,2.77541184425354
0_14,0.14114594459533691,0.8147561550140381,1.2117271423339844,0.31638240814208984,0.1016397476196289,0.3194613456726074,2.7647743225097656
0_15,0.14624404907226562,0.817568302154541,1.2108519077301025,0.31273794174194336,0.10086417198181152,0.32210469245910645,2.765026569366455
0_16,0.13757038116455078,0.8177039623260498,1.207594633102417,0.31068873405456543,0.10091376304626465,0.3307642936706543,2.7684431076049805
0_17,0.14129853248596191,0.8131322860717773,1.2120814323425293,0.30310678482055664,0.09985041618347168,0.32295656204223633,2.7519216537475586
0_18,0.14243078231811523,0.8181846141815186,1.207493543624878,0.3035857677459717,0.09847879409790039,0.3217754364013672,2.7503232955932617
0_19,0.13988089561462402,0.8144187927246094,1.202409029006958,0.3018379211425781,0.09700465202331543,0.32180047035217285,2.7382590770721436
0_20,0.14125609397888184,0.8064754009246826,1.2019915580749512,0.3056478500366211,0.09803485870361328,0.3191077709197998,2.7324118614196777
0_21,0.14614439010620117,0.8074221611022949,1.1984992027282715,0.29625821113586426,0.09652423858642578,0.3233966827392578,2.723011016845703
0_22,0.1448993682861328,0.8146755695343018,1.200634241104126,0.29354143142700195,0.09495139122009277,0.32167673110961914,2.7265467643737793
0_23,0.14641761779785156,0.812523365020752,1.1985113620758057,0.30132579803466797,0.0968930721282959,0.32579970359802246,2.7358453273773193
0_24,0.1452176570892334,0.8166091442108154,1.189958095550537,0.29668116569519043,0.09490799903869629,0.3253312110900879,2.7242963314056396
0_25,0.14265942573547363,0.8189849853515625,1.1971628665924072,0.28713417053222656,0.09478759765625,0.33231568336486816,2.7312097549438477
0_26,0.14542460441589355,0.8185210227966309,1.1964144706726074,0.2977914810180664,0.09668517112731934,0.33287954330444336,2.743098020553589
0_27,0.1507558822631836,0.8194403648376465,1.194930076599121,0.2860229015350342,0.09604597091674805,0.33274030685424805,2.730001926422119
0_28,0.14574074745178223,0.8216373920440674,1.197129249572754,0.2875676155090332,0.0949256420135498,0.32880449295043945,2.7309494018554688
0_29,0.14340662956237793,0.8137648105621338,1.1922614574432373,0.29353857040405273,0.0961008071899414,0.3383004665374756,2.7347769737243652
0_30,0.14648127555847168,0.817401647567749,1.1891088485717773,0.2852191925048828,0.09373831748962402,0.33788561820983887,2.724222421646118
0_31,0.13345098495483398,0.8126041889190674,1.1954491138458252,0.2829732894897461,0.09413480758666992,0.32884979248046875,2.714834451675415
0_32,0.12797045707702637,0.8147611618041992,1.1914899349212646,0.29287028312683105,0.0947113037109375,0.33138155937194824,2.7260563373565674
0_33,0.1304330825805664,0.8285536766052246,1.189939260482788,0.28446125984191895,0.09376096725463867,0.3322789669036865,2.729823350906372
0_34,0.12892961502075195,0.8193333148956299,1.1933021545410156,0.2883305549621582,0.09506845474243164,0.3327977657318115,2.729663133621216
0_35,0.12887024879455566,0.8205981254577637,1.1855461597442627,0.28374457359313965,0.0946805477142334,0.3426351547241211,2.728100538253784
0_36,0.135451078414917,0.8241450786590576,1.1974892616271973,0.28876161575317383,0.09417438507080078,0.33594727516174316,2.7415196895599365
0_37,0.12889695167541504,0.8193483352661133,1.189443588256836,0.28943347930908203,0.09536147117614746,0.33716821670532227,2.73158860206604
0_38,0.12998032569885254,0.8257594108581543,1.186528205871582,0.2917056083679199,0.09593749046325684,0.3374955654144287,2.738264322280884
0_39,0.13970232009887695,0.8197824954986572,1.1879265308380127,0.2906227111816406,0.09599184989929199,0.3365011215209961,2.7318387031555176
0_40,0.238480806350708,0.7953650951385498,1.1907272338867188,0.29135680198669434,0.09584283828735352,0.3255329132080078,2.6998720169067383
1_1,0.13068485260009766,0.8142645359039307,1.18849515914917,0.2944953441619873,0.09610676765441895,0.3432943820953369,2.7374913692474365
1_2,0.15543603897094727,0.8160274028778076,1.1890296936035156,0.29030871391296387,0.09552168846130371,0.331967830657959,2.723679542541504
1_3,0.1537785530090332,0.820451021194458,1.1960854530334473,0.2895197868347168,0.09639596939086914,0.3374474048614502,2.740678548812866
1_4,0.17045974731445312,0.8222556114196777,1.1850833892822266,0.29882121086120605,0.09693145751953125,0.3414034843444824,2.7452950477600098
1_5,0.16022157669067383,0.8372275829315186,1.185638427734375,0.29242992401123047,0.09744429588317871,0.34389781951904297,2.7574307918548584
1_6,0.14444780349731445,0.8314311504364014,1.1942720413208008,0.2974052429199219,0.0978231430053711,0.34066224098205566,2.762369394302368
1_7,0.1530146598815918,0.837028980255127,1.179013729095459,0.2993648052215576,0.09902000427246094,0.3448202610015869,2.7600479125976562
1_8,0.14028000831604004,0.8388545513153076,1.184403657913208,0.29657840728759766,0.09715485572814941,0.3353395462036133,2.7532265186309814
1_9,0.14658093452453613,0.836660623550415,1.1879539489746094,0.29628610610961914,0.09986686706542969,0.33806896209716797,2.7597527503967285
1_10,0.16167426109313965,0.8301031589508057,1.1815273761749268,0.3021421432495117,0.10046720504760742,0.3461284637451172,2.7611606121063232
1_11,0.15263819694519043,0.8402187824249268,1.1829698085784912,0.296356201171875,0.09969830513000488,0.33870863914489746,2.7587690353393555
1_12,0.1543571949005127,0.8329551219940186,1.1835532188415527,0.3006739616394043,0.0995333194732666,0.3438549041748047,2.761573076248169
1_13,0.15009522438049316,0.8268575668334961,1.1790499687194824,0.29895448684692383,0.09974074363708496,0.3388490676879883,2.7443056106567383
1_14,0.14719200134277344,0.8359532356262207,1.1756901741027832,0.29872679710388184,0.09917473793029785,0.33723878860473633,2.747781753540039
1_15,0.1363968849182129,0.8349099159240723,1.1912217140197754,0.3046276569366455,0.100860595703125,0.33907198905944824,2.7715022563934326
1_16,0.14877581596374512,0.8389668464660645,1.1773240566253662,0.3059523105621338,0.10180974006652832,0.34104418754577637,2.7658727169036865
1_17,0.1557173728942871,0.846973180770874,1.1761586666107178,0.30254149436950684,0.1002814769744873,0.3399796485900879,2.766753911972046
1_18,0.16531634330749512,0.8395521640777588,1.182091236114502,0.3085916042327881,0.10091972351074219,0.3388705253601074,2.771052598953247
1_19,0.1538066864013672,0.8426802158355713,1.1747267246246338,0.30489587783813477,0.10197043418884277,0.3427872657775879,2.767967462539673
1_20,0.15401411056518555,0.8455140590667725,1.1728391647338867,0.30399227142333984,0.10057210922241211,0.3375563621520996,2.761262893676758
