step,train_time,quantize_time,encrypt_time,aggregate_time,decrypt_time,dequantize_time,elasp_time
0_1,0.10455608367919922,1688103183.5878093,5.096526861190796,0.004999399185180664,0.34000301361083984,0.027998924255371094,12.879904985427856
0_2,0.06299829483032227,1688103196.5477176,3.3544394969940186,0.004000663757324219,0.35113048553466797,0.028001070022583008,11.334881067276001
0_3,0.060193538665771484,1688103207.9667895,3.254559278488159,0.00500178337097168,0.3505716323852539,0.02800130844116211,10.581772804260254
0_4,0.06299710273742676,1688103218.6205633,3.3040313720703125,0.00400090217590332,0.33710432052612305,0.029212474822998047,10.516992092132568
0_5,0.06334996223449707,1688103229.2373052,3.3083255290985107,0.005002260208129883,0.31599926948547363,0.030003070831298828,11.056661128997803
0_6,0.058998823165893555,1688103240.3673005,3.292862892150879,0.004002571105957031,0.3150005340576172,0.02800273895263672,10.51928424835205
0_7,0.06299757957458496,1688103250.9705884,3.320709228515625,0.004997730255126953,0.31856369972229004,0.029000282287597656,10.57118272781372
0_8,0.058991432189941406,1688103261.6197655,3.2407383918762207,0.005001068115234375,0.32399582862854004,0.029005050659179688,10.453037023544312
0_9,0.06100153923034668,1688103272.153808,3.253959894180298,0.004002809524536133,0.3905773162841797,0.028003454208374023,10.440016031265259
0_10,0.05999922752380371,1688103282.6748624,3.237722635269165,0.0040018558502197266,0.309999942779541,0.028000831604003906,10.426106929779053
0_11,0.06198906898498535,1688103293.1788058,3.1957473754882812,0.005003929138183594,0.3289961814880371,0.030003070831298828,10.725819110870361
0_12,0.06099963188171387,1688103303.9837525,3.2447516918182373,0.00400090217590332,0.31299734115600586,0.030620336532592773,10.503936767578125
0_13,0.059999704360961914,1688103314.5647097,3.2222824096679688,0.005002737045288086,0.3079981803894043,0.030002355575561523,10.468801259994507
0_14,0.05899691581726074,1688103325.1084888,3.3857381343841553,0.005003929138183594,0.32633447647094727,0.028999805450439453,10.598159074783325
0_15,0.06000018119812012,1688103335.7916512,3.2344541549682617,0.0040013790130615234,0.31099867820739746,0.029002904891967773,10.459060430526733
0_16,0.08299899101257324,1688103346.3477244,3.201228618621826,0.005003213882446289,0.3169972896575928,0.028002262115478516,10.556767225265503
0_17,0.059004783630371094,1688103356.9953835,3.292279005050659,0.006003379821777344,0.3228607177734375,0.029000520706176758,10.714525699615479
0_18,0.060009002685546875,1688103367.7772481,3.481045961380005,0.0060045719146728516,0.4345824718475342,0.03600001335144043,10.812077045440674
0_19,0.07199859619140625,1688103378.6899762,3.2922189235687256,0.006001949310302734,0.328998327255249,0.03000020980834961,10.727678298950195
0_20,0.05860137939453125,1688103389.4882364,3.2892940044403076,0.0050013065338134766,0.3139989376068115,0.027999401092529297,10.406840801239014
0_21,0.06100153923034668,1688103399.9801142,3.3132283687591553,0.0050046443939208984,0.31099605560302734,0.030000925064086914,10.442768335342407
0_22,0.059556007385253906,1688103410.4984357,3.27236270904541,0.004994630813598633,0.32199621200561523,0.03000187873840332,10.559096097946167
0_23,0.05899953842163086,1688103421.139533,3.4590158462524414,0.0059986114501953125,0.3867168426513672,0.03000020980834961,10.796916007995605
0_24,0.05849456787109375,1688103432.0159411,3.250152826309204,0.0050008296966552734,0.31859421730041504,0.029000282287597656,10.541115522384644
0_25,0.06099748611450195,1688103442.6350749,3.2558577060699463,0.006001949310302734,0.3119988441467285,0.029037952423095703,10.649177312850952
0_26,0.061002254486083984,1688103453.3612714,3.2208797931671143,0.005002021789550781,0.3099977970123291,0.02802443504333496,10.54074478149414
