step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
138,7.349553108215332,0.78169184923172,0.0,0.8261089324951172,0.0,0.0,1.0
139,7.893139839172363,0.7807760238647461,0.0,0.6534690856933594,0.0,0.0,1.0
140,8.028570175170898,0.7815587520599365,0.0,0.8911457061767578,0.0,0.0,1.0
141,8.501537322998047,0.7816025018692017,0.0,0.7877750396728516,0.0,0.0,1.0
142,9.01273250579834,0.781059205532074,0.0,0.7039089202880859,0.0,0.0,1.0
143,9.673309326171875,0.7805598974227905,0.0,0.7091579437255859,0.0,0.0,1.0
144,10.357522010803223,0.7801982760429382,0.0,0.7281208038330078,0.0,0.0,1.0
145,10.925981521606445,0.7803558111190796,0.0,0.8032035827636719,0.0,0.0,1.0
146,11.799448013305664,0.779543936252594,0.0,0.6610088348388672,0.0,0.0,1.0
147,12.269028663635254,0.7796244025230408,0.0,0.7914543151855469,0.0,0.0,1.0
148,12.69543170928955,0.7799765467643738,0.0,0.8320903778076172,0.0,0.0,1.0
149,13.278468132019043,0.7801723480224609,0.0,0.8093471527099609,0.0,0.0,1.0
150,13.501073837280273,0.7809427976608276,0.0,0.8965110778808594,0.0,0.0,1.0
151,14.482473373413086,0.7806753516197205,0.0,0.7402896881103516,0.0,0.0,1.0
152,15.180315017700195,0.7808479070663452,0.0,0.8070774078369141,0.0,0.0,1.0
153,16.683712005615234,0.7805107235908508,0.0,0.7289257049560547,0.0,0.0,1.0
154,17.222949981689453,0.7809655666351318,0.0,0.8510074615478516,0.0,0.0,1.0
155,18.31511688232422,0.7810431122779846,0.0,0.7930641174316406,0.0,0.0,1.0
156,19.019224166870117,0.7813224792480469,0.0,0.8249053955078125,0.0,0.0,1.0
157,19.874753952026367,0.7817208170890808,0.0,0.8442535400390625,0.0,0.0,1.0
158,20.6846923828125,0.7820612192153931,0.0,0.8358478546142578,0.0,0.0,1.0
159,22.730083465576172,0.781601071357727,0.0,0.7084312438964844,0.0,0.0,1.0
160,23.321182250976562,0.7822974324226379,0.0,0.8937168121337891,0.0,0.0,1.0
161,25.422260284423828,0.7820213437080383,0.0,0.737579345703125,0.0,0.0,1.0
162,26.216522216796875,0.7827290296554565,0.0,0.897369384765625,0.0,0.0,1.0
163,28.437469482421875,0.7823866605758667,0.0,0.7265853881835938,0.0,0.0,1.0
164,29.95374298095703,0.7824237942695618,0.0,0.7885189056396484,0.0,0.0,1.0
165,32.622833251953125,0.782353937625885,0.0,0.7708320617675781,0.0,0.0,1.0
166,35.0037727355957,0.782000720500946,0.0,0.7233638763427734,0.0,0.0,1.0
167,38.45005798339844,0.7813006043434143,0.0,0.6643810272216797,0.0,0.0,1.0
168,41.07020568847656,0.7811758518218994,0.0,0.7602272033691406,0.0,0.0,1.0
169,42.750125885009766,0.7816909551620483,0.0,0.868743896484375,0.0,0.0,1.0
170,44.00440979003906,0.7823302745819092,0.0,0.8910026550292969,0.0,0.0,1.0
