step,train_loss,train_accuracy,test_loss,test_accuracy
0,2.166247844696045,0.23345999419689178,2.065214157104492,0.26
1,1.9789985418319702,0.31393998861312866,1.9793355464935303,0.3001
2,1.8623539209365845,0.35565999150276184,1.8909293413162231,0.3288
3,1.8127037286758423,0.37299999594688416,1.757797122001648,0.377
4,1.7423820495605469,0.3962799906730652,1.763763666152954,0.3709
5,1.7159618139266968,0.4030599892139435,1.687861680984497,0.3822
6,1.6735398769378662,0.4217599928379059,1.7966302633285522,0.3597
7,1.6426756381988525,0.4343799948692322,1.6545499563217163,0.396
8,1.6069905757904053,0.4408400058746338,1.6360760927200317,0.3943
9,1.5943065881729126,0.44530001282691956,1.5861304998397827,0.4359
10,1.5646815299987793,0.45614001154899597,1.5651506185531616,0.4447
11,1.5591679811477661,0.4578999876976013,1.5924787521362305,0.4264
12,1.5185846090316772,0.47336000204086304,1.5845593214035034,0.4339
13,1.503246784210205,0.48006001114845276,1.4713943004608154,0.4668
14,1.499544620513916,0.47933998703956604,1.5000697374343872,0.4544
15,1.5001389980316162,0.4826599955558777,1.5360676050186157,0.4494
16,1.4741040468215942,0.49248000979423523,1.4753588438034058,0.474
17,1.4468224048614502,0.5019599795341492,1.4296746253967285,0.4935
18,1.437428593635559,0.5051199793815613,1.546252965927124,0.4583
19,1.4158724546432495,0.512660026550293,1.4190012216567993,0.4813
20,1.4445703029632568,0.5011600255966187,1.6467536687850952,0.4162
21,1.4215037822723389,0.5107399821281433,1.4523518085479736,0.4811
22,1.4016592502593994,0.5161399841308594,1.4936269521713257,0.4712
23,1.387772798538208,0.5241000056266785,1.3622833490371704,0.5143
24,1.360544204711914,0.5349400043487549,1.4490904808044434,0.4803
25,1.3419116735458374,0.5402799844741821,1.379849910736084,0.5048
26,1.3307554721832275,0.5444200038909912,1.3459105491638184,0.5127
27,1.3172743320465088,0.5474399924278259,1.3653390407562256,0.5105
28,1.2988117933273315,0.5580000281333923,1.2716742753982544,0.554
29,1.2968720197677612,0.5567200183868408,1.3853460550308228,0.5103
30,1.2722965478897095,0.5639399886131287,1.357987642288208,0.5058
31,1.2905299663543701,0.5576800107955933,1.2725913524627686,0.5452
32,1.2746031284332275,0.5617799758911133,1.3250068426132202,0.535
33,1.2436318397521973,0.5760200023651123,1.3139207363128662,0.5372
34,1.2393848896026611,0.5772799849510193,1.3726593255996704,0.5117
35,1.2818745374679565,0.5613600015640259,1.3962150812149048,0.5097
36,1.240561842918396,0.5755800008773804,1.4170470237731934,0.5096
37,1.2561646699905396,0.5760599970817566,1.244720697402954,0.5633
38,1.2199430465698242,0.5867199897766113,1.246856927871704,0.5551
39,1.2447359561920166,0.5810800194740295,1.2445977926254272,0.5615
40,1.2098009586334229,0.5870199799537659,1.267307996749878,0.5534
41,1.2137601375579834,0.5880799889564514,1.1708717346191406,0.5875
42,1.1863234043121338,0.5947999954223633,1.2888318300247192,0.5416
43,1.216834545135498,0.5870800018310547,1.3465502262115479,0.5199
44,1.190528154373169,0.5974599719047546,1.1639920473098755,0.5932
45,1.1740868091583252,0.5987600088119507,1.1950321197509766,0.5768
46,1.1960175037384033,0.5927799940109253,1.2029396295547485,0.571
47,1.168524146080017,0.6001600027084351,1.3390291929244995,0.5296
48,1.1668484210968018,0.6050800085067749,1.3037636280059814,0.5375
49,1.1507269144058228,0.6118599772453308,1.2871590852737427,0.5539
50,1.1823936700820923,0.5978599786758423,1.2601615190505981,0.5594
51,1.1728650331497192,0.6034200191497803,1.3037219047546387,0.5501
52,1.1484609842300415,0.6120399832725525,1.2829198837280273,0.5534
53,1.1321918964385986,0.6172199845314026,1.2153332233428955,0.574
54,1.1203111410140991,0.6187999844551086,1.233724594116211,0.564
55,1.1008868217468262,0.6284199953079224,1.1902967691421509,0.5804
56,1.139965295791626,0.619700014591217,1.1889299154281616,0.5857
57,1.1070754528045654,0.624779999256134,1.2477874755859375,0.563
58,1.1132676601409912,0.6269400119781494,1.188423991203308,0.5876
59,1.104440450668335,0.6277999877929688,1.1943145990371704,0.5826
60,1.0852442979812622,0.6349999904632568,1.2390339374542236,0.5671
61,1.0680948495864868,0.6424800157546997,1.1300305128097534,0.6061
62,1.0683810710906982,0.6423199772834778,1.2196154594421387,0.5867
63,1.0667667388916016,0.6409000158309937,1.1082767248153687,0.6125
64,1.0771440267562866,0.637939989566803,1.1687177419662476,0.5888
65,1.0524712800979614,0.6458799839019775,1.1668461561203003,0.5902
66,1.062133550643921,0.6438800096511841,1.1502734422683716,0.6008
67,1.015160083770752,0.6557599902153015,1.262809157371521,0.5575
68,1.0464426279067993,0.6496800184249878,1.1355476379394531,0.6089
69,1.019075870513916,0.6593199968338013,1.1489861011505127,0.6023
70,1.0488909482955933,0.6489599943161011,1.1794003248214722,0.5765
71,1.0624902248382568,0.6472399830818176,1.1326407194137573,0.6075
72,1.0287196636199951,0.6544600129127502,1.1443439722061157,0.601
73,1.01642644405365,0.6596599817276001,1.0687090158462524,0.623
74,0.9999479055404663,0.6662399768829346,1.1025749444961548,0.6114
75,1.0284478664398193,0.6564800143241882,1.051048994064331,0.6347
76,1.006404161453247,0.664080023765564,1.2116633653640747,0.5731
77,1.0024741888046265,0.6688399910926819,1.1049686670303345,0.6073
78,0.9758070111274719,0.674780011177063,1.1476776599884033,0.6037
79,0.9818865656852722,0.6741799712181091,1.1476384401321411,0.5983
80,1.004457950592041,0.667959988117218,1.1730517148971558,0.5934
81,1.000246286392212,0.6675400137901306,1.0378726720809937,0.6423
82,0.9704986810684204,0.6817600131034851,1.135560393333435,0.5988
83,0.948106586933136,0.6865400075912476,1.0311225652694702,0.6412
84,1.00138258934021,0.6684200167655945,1.0739752054214478,0.6254
85,0.9730573892593384,0.6789199709892273,1.0114413499832153,0.6494
86,0.9568588137626648,0.6784600019454956,1.0463789701461792,0.637
87,0.9512227773666382,0.6848400235176086,1.0314372777938843,0.6376
88,0.9570738077163696,0.6816800236701965,1.073366403579712,0.6348
89,0.9355320930480957,0.6909999847412109,1.0294904708862305,0.6449
90,0.9856589436531067,0.6741799712181091,1.1183900833129883,0.6172
91,0.9441143870353699,0.6898800134658813,1.0989419221878052,0.6193
92,0.9438665509223938,0.687279999256134,1.0262616872787476,0.6457
93,0.929499626159668,0.6912999749183655,1.1627691984176636,0.6156
94,0.9219111204147339,0.7007200121879578,1.0497753620147705,0.6394
95,0.9114804267883301,0.7002599835395813,1.1290348768234253,0.6156
96,0.9125069379806519,0.698140025138855,1.0315831899642944,0.6416
97,0.899058997631073,0.7043399810791016,0.9602346420288086,0.6677
98,0.9185202717781067,0.6938599944114685,1.0114978551864624,0.6486
99,0.8882226943969727,0.70660001039505,1.053558349609375,0.6342
100,0.9243151545524597,0.6956599950790405,1.0880306959152222,0.6262
101,0.8951925039291382,0.7068799734115601,1.04740309715271,0.6379
102,0.8972613215446472,0.7066599726676941,1.0564864873886108,0.6272
103,0.8970440030097961,0.7041000127792358,1.0204805135726929,0.6401
104,0.9067063331604004,0.6996200084686279,1.0792505741119385,0.6271
105,0.8723772168159485,0.7146999835968018,0.9913315176963806,0.6609
106,0.8760265111923218,0.7096400260925293,1.1219770908355713,0.5987
107,0.8645378351211548,0.7174800038337708,1.2095074653625488,0.5893
108,0.8482435345649719,0.7215399742126465,1.0770591497421265,0.6292
109,0.8577579259872437,0.7206400036811829,1.0865145921707153,0.6244
110,0.8323487043380737,0.7288600206375122,1.0899745225906372,0.6304
111,0.8744521141052246,0.7143800258636475,1.0322781801223755,0.6449
112,0.8764828443527222,0.7118800282478333,1.0758966207504272,0.6299
113,0.8279191255569458,0.7330399751663208,1.1833516359329224,0.5936
114,0.8253185153007507,0.731939971446991,1.0385478734970093,0.6464
115,0.8643612861633301,0.7188000082969666,0.9969503879547119,0.6602
116,0.873335063457489,0.7124800086021423,0.9809442162513733,0.6585
117,0.871975302696228,0.714139997959137,1.0701427459716797,0.6306
118,0.9020726084709167,0.7046599984169006,0.9762896299362183,0.665
119,0.8085954785346985,0.7349200248718262,1.0246765613555908,0.6436
120,0.8109347224235535,0.7351199984550476,0.9250615239143372,0.6826
121,0.7939022183418274,0.7437000274658203,1.0546730756759644,0.6401
122,0.8540027737617493,0.7191399931907654,1.0727444887161255,0.63
123,0.7970293760299683,0.7428799867630005,0.9842271208763123,0.6568
124,0.8342671394348145,0.7296000123023987,0.9380531311035156,0.6797
125,0.8118025660514832,0.7334399819374084,0.9989140629768372,0.6568
126,0.7772179841995239,0.7491199970245361,1.0009725093841553,0.6513
127,0.8244296908378601,0.732200026512146,0.9760486483573914,0.6674
128,0.8280233144760132,0.7327399849891663,1.041015863418579,0.6432
129,0.7730865478515625,0.7488399744033813,0.9211072325706482,0.6821
130,0.7759248614311218,0.7476000189781189,1.0518869161605835,0.6439
131,0.7985743284225464,0.7417799830436707,0.9904934763908386,0.655
132,0.7649472951889038,0.7522199749946594,0.9335131645202637,0.6791
133,0.7984521389007568,0.7392799854278564,1.1569945812225342,0.6039
134,0.7936245799064636,0.7448800206184387,1.0575535297393799,0.6438
